"DateTime","Fever[en]"
"2017-01-22 00:00:00",801
"2017-01-23 00:00:00",1104
"2017-01-24 00:00:00",1094
"2017-01-25 00:00:00",1082
"2017-01-26 00:00:00",1017
"2017-01-27 00:00:00",843
"2017-01-28 00:00:00",755
"2017-01-29 00:00:00",785
"2017-01-30 00:00:00",1287
"2017-01-31 00:00:00",1064
"2017-02-01 00:00:00",1067
"2017-02-02 00:00:00",1048
"2017-02-03 00:00:00",950
"2017-02-04 00:00:00",767
"2017-02-05 00:00:00",816
"2017-02-06 00:00:00",978
"2017-02-07 00:00:00",1133
"2017-02-08 00:00:00",1301
"2017-02-09 00:00:00",1152
"2017-02-10 00:00:00",922
"2017-02-11 00:00:00",711
"2017-02-12 00:00:00",814
"2017-02-13 00:00:00",1153
"2017-02-14 00:00:00",1119
"2017-02-15 00:00:00",1039
"2017-02-16 00:00:00",1105
"2017-02-17 00:00:00",926
"2017-02-18 00:00:00",695
"2017-02-19 00:00:00",838
"2017-02-20 00:00:00",1047
"2017-02-21 00:00:00",1139
"2017-02-22 00:00:00",1077
"2017-02-23 00:00:00",932
"2017-02-24 00:00:00",881
"2017-02-25 00:00:00",664
"2017-02-26 00:00:00",814
"2017-02-27 00:00:00",1041
"2017-02-28 00:00:00",1020
"2017-03-01 00:00:00",890
"2017-03-02 00:00:00",971
"2017-03-03 00:00:00",894
"2017-03-04 00:00:00",619
"2017-03-05 00:00:00",749
"2017-03-06 00:00:00",1036
"2017-03-07 00:00:00",994
"2017-03-08 00:00:00",990
"2017-03-09 00:00:00",909
"2017-03-10 00:00:00",854
"2017-03-11 00:00:00",654
"2017-03-12 00:00:00",724
"2017-03-13 00:00:00",924
"2017-03-14 00:00:00",978
"2017-03-15 00:00:00",905
"2017-03-16 00:00:00",875
"2017-03-17 00:00:00",764
"2017-03-18 00:00:00",650
"2017-03-19 00:00:00",718
"2017-03-20 00:00:00",1087
"2017-03-21 00:00:00",946
"2017-03-22 00:00:00",992
"2017-03-23 00:00:00",829
"2017-03-24 00:00:00",724
"2017-03-25 00:00:00",650
"2017-03-26 00:00:00",671
"2017-03-27 00:00:00",937
"2017-03-28 00:00:00",1016
"2017-03-29 00:00:00",884
"2017-03-30 00:00:00",874
"2017-03-31 00:00:00",754
"2017-04-01 00:00:00",579
"2017-04-02 00:00:00",639
"2017-04-03 00:00:00",927
"2017-04-04 00:00:00",919
"2017-04-05 00:00:00",910
"2017-04-06 00:00:00",826
"2017-04-07 00:00:00",732
"2017-04-08 00:00:00",541
"2017-04-09 00:00:00",677
"2017-04-10 00:00:00",833
"2017-04-11 00:00:00",838
"2017-04-12 00:00:00",782
"2017-04-13 00:00:00",787
"2017-04-14 00:00:00",617
"2017-04-15 00:00:00",561
"2017-04-16 00:00:00",571
"2017-04-17 00:00:00",853
"2017-04-18 00:00:00",894
"2017-04-19 00:00:00",927
"2017-04-20 00:00:00",776
"2017-04-21 00:00:00",909
"2017-04-22 00:00:00",601
"2017-04-23 00:00:00",700
"2017-04-24 00:00:00",863
"2017-04-25 00:00:00",807
"2017-04-26 00:00:00",899
"2017-04-27 00:00:00",829
"2017-04-28 00:00:00",724
"2017-04-29 00:00:00",507
"2017-04-30 00:00:00",573
"2017-05-01 00:00:00",823
"2017-05-02 00:00:00",829
"2017-05-03 00:00:00",822
"2017-05-04 00:00:00",820
"2017-05-05 00:00:00",663
"2017-05-06 00:00:00",644
"2017-05-07 00:00:00",636
"2017-05-08 00:00:00",850
"2017-05-09 00:00:00",906
"2017-05-10 00:00:00",839
"2017-05-11 00:00:00",830
"2017-05-12 00:00:00",655
"2017-05-13 00:00:00",591
"2017-05-14 00:00:00",590
"2017-05-15 00:00:00",856
"2017-05-16 00:00:00",831
"2017-05-17 00:00:00",832
"2017-05-18 00:00:00",800
"2017-05-19 00:00:00",694
"2017-05-20 00:00:00",555
"2017-05-21 00:00:00",603
"2017-05-22 00:00:00",826
"2017-05-23 00:00:00",826
"2017-05-24 00:00:00",825
"2017-05-25 00:00:00",1009
"2017-05-26 00:00:00",645
"2017-05-27 00:00:00",563
"2017-05-28 00:00:00",565
"2017-05-29 00:00:00",805
"2017-05-30 00:00:00",774
"2017-05-31 00:00:00",809
"2017-06-01 00:00:00",793
"2017-06-02 00:00:00",712
"2017-06-03 00:00:00",523
"2017-06-04 00:00:00",600
"2017-06-05 00:00:00",721
"2017-06-06 00:00:00",830
"2017-06-07 00:00:00",868
"2017-06-08 00:00:00",773
"2017-06-09 00:00:00",655
"2017-06-10 00:00:00",500
"2017-06-11 00:00:00",595
"2017-06-12 00:00:00",733
"2017-06-13 00:00:00",743
"2017-06-14 00:00:00",742
"2017-06-15 00:00:00",694
"2017-06-16 00:00:00",646
"2017-06-17 00:00:00",493
"2017-06-18 00:00:00",582
"2017-06-19 00:00:00",911
"2017-06-20 00:00:00",754
"2017-06-21 00:00:00",719
"2017-06-22 00:00:00",1173
"2017-06-23 00:00:00",627
"2017-06-24 00:00:00",494
"2017-06-25 00:00:00",480
"2017-06-26 00:00:00",726
"2017-06-27 00:00:00",680
"2017-06-28 00:00:00",624
"2017-06-29 00:00:00",662
"2017-06-30 00:00:00",586
"2017-07-01 00:00:00",421
"2017-07-02 00:00:00",443
"2017-07-03 00:00:00",580
"2017-07-04 00:00:00",581
"2017-07-05 00:00:00",660
"2017-07-06 00:00:00",632
"2017-07-07 00:00:00",589
"2017-07-08 00:00:00",464
"2017-07-09 00:00:00",531
"2017-07-10 00:00:00",712
"2017-07-11 00:00:00",673
"2017-07-12 00:00:00",681
"2017-07-13 00:00:00",662
"2017-07-14 00:00:00",593
"2017-07-15 00:00:00",505
"2017-07-16 00:00:00",539
"2017-07-17 00:00:00",644
"2017-07-18 00:00:00",647
"2017-07-19 00:00:00",640
"2017-07-20 00:00:00",669
"2017-07-21 00:00:00",578
"2017-07-22 00:00:00",473
"2017-07-23 00:00:00",490
"2017-07-24 00:00:00",673
"2017-07-25 00:00:00",661
"2017-07-26 00:00:00",702
"2017-07-27 00:00:00",699
"2017-07-28 00:00:00",592
"2017-07-29 00:00:00",470
"2017-07-30 00:00:00",508
"2017-07-31 00:00:00",617
"2017-08-01 00:00:00",685
"2017-08-02 00:00:00",675
"2017-08-03 00:00:00",733
"2017-08-04 00:00:00",594
"2017-08-05 00:00:00",451
"2017-08-06 00:00:00",507
"2017-08-07 00:00:00",696
"2017-08-08 00:00:00",732
"2017-08-09 00:00:00",732
"2017-08-10 00:00:00",734
"2017-08-11 00:00:00",603
"2017-08-12 00:00:00",499
"2017-08-13 00:00:00",537
"2017-08-14 00:00:00",679
"2017-08-15 00:00:00",689
"2017-08-16 00:00:00",713
"2017-08-17 00:00:00",715
"2017-08-18 00:00:00",691
"2017-08-19 00:00:00",537
"2017-08-20 00:00:00",607
"2017-08-21 00:00:00",746
"2017-08-22 00:00:00",662
"2017-08-23 00:00:00",787
"2017-08-24 00:00:00",643
"2017-08-25 00:00:00",528
"2017-08-26 00:00:00",455
"2017-08-27 00:00:00",566
"2017-08-28 00:00:00",699
"2017-08-29 00:00:00",774
"2017-08-30 00:00:00",810
"2017-08-31 00:00:00",665
"2017-09-01 00:00:00",576
"2017-09-02 00:00:00",494
"2017-09-03 00:00:00",556
"2017-09-04 00:00:00",686
"2017-09-05 00:00:00",762
"2017-09-06 00:00:00",746
"2017-09-07 00:00:00",704
"2017-09-08 00:00:00",751
"2017-09-09 00:00:00",529
"2017-09-10 00:00:00",615
"2017-09-11 00:00:00",822
"2017-09-12 00:00:00",808
"2017-09-13 00:00:00",814
"2017-09-14 00:00:00",780
"2017-09-15 00:00:00",750
"2017-09-16 00:00:00",617
"2017-09-17 00:00:00",652
"2017-09-18 00:00:00",849
"2017-09-19 00:00:00",920
"2017-09-20 00:00:00",890
"2017-09-21 00:00:00",762
"2017-09-22 00:00:00",798
"2017-09-23 00:00:00",589
"2017-09-24 00:00:00",619
"2017-09-25 00:00:00",886
"2017-09-26 00:00:00",816
"2017-09-27 00:00:00",766
"2017-09-28 00:00:00",829
"2017-09-29 00:00:00",691
"2017-09-30 00:00:00",531
"2017-10-01 00:00:00",632
"2017-10-02 00:00:00",822
"2017-10-03 00:00:00",849
"2017-10-04 00:00:00",802
"2017-10-05 00:00:00",762
"2017-10-06 00:00:00",682
"2017-10-07 00:00:00",575
"2017-10-08 00:00:00",674
"2017-10-09 00:00:00",865
"2017-10-10 00:00:00",855
"2017-10-11 00:00:00",837
"2017-10-12 00:00:00",813
"2017-10-13 00:00:00",728
"2017-10-14 00:00:00",561
"2017-10-15 00:00:00",768
"2017-10-16 00:00:00",877
"2017-10-17 00:00:00",817
"2017-10-18 00:00:00",874
"2017-10-19 00:00:00",815
"2017-10-20 00:00:00",739
"2017-10-21 00:00:00",616
"2017-10-22 00:00:00",715
"2017-10-23 00:00:00",1020
"2017-10-24 00:00:00",1036
"2017-10-25 00:00:00",950
"2017-10-26 00:00:00",801
"2017-10-27 00:00:00",629
"2017-10-28 00:00:00",518
"2017-10-29 00:00:00",742
"2017-10-30 00:00:00",804
"2017-10-31 00:00:00",741
"2017-11-01 00:00:00",829
"2017-11-02 00:00:00",803
"2017-11-03 00:00:00",738
"2017-11-04 00:00:00",594
"2017-11-05 00:00:00",628
"2017-11-06 00:00:00",858
"2017-11-07 00:00:00",866
"2017-11-08 00:00:00",836
"2017-11-09 00:00:00",810
"2017-11-10 00:00:00",664
"2017-11-11 00:00:00",565
"2017-11-12 00:00:00",597
"2017-11-13 00:00:00",828
"2017-11-14 00:00:00",868
"2017-11-15 00:00:00",897
"2017-11-16 00:00:00",780
"2017-11-17 00:00:00",749
"2017-11-18 00:00:00",618
"2017-11-19 00:00:00",676
"2017-11-20 00:00:00",787
"2017-11-21 00:00:00",788
"2017-11-22 00:00:00",841
"2017-11-23 00:00:00",667
"2017-11-24 00:00:00",605
"2017-11-25 00:00:00",596
"2017-11-26 00:00:00",582
"2017-11-27 00:00:00",886
"2017-11-28 00:00:00",925
"2017-11-29 00:00:00",868
"2017-11-30 00:00:00",783
"2017-12-01 00:00:00",672
"2017-12-02 00:00:00",548
"2017-12-03 00:00:00",623
"2017-12-04 00:00:00",781
"2017-12-05 00:00:00",740
"2017-12-06 00:00:00",820
"2017-12-07 00:00:00",724
"2017-12-08 00:00:00",620
"2017-12-09 00:00:00",547
"2017-12-10 00:00:00",596
"2017-12-11 00:00:00",793
"2017-12-12 00:00:00",824
"2017-12-13 00:00:00",659
"2017-12-14 00:00:00",745
"2017-12-15 00:00:00",627
"2017-12-16 00:00:00",504
"2017-12-17 00:00:00",513
"2017-12-18 00:00:00",736
"2017-12-19 00:00:00",685
"2017-12-20 00:00:00",645
"2017-12-21 00:00:00",616
"2017-12-22 00:00:00",539
"2017-12-23 00:00:00",430
"2017-12-24 00:00:00",449
"2017-12-25 00:00:00",407
"2017-12-26 00:00:00",528
"2017-12-27 00:00:00",655
"2017-12-28 00:00:00",618
"2017-12-29 00:00:00",618
"2017-12-30 00:00:00",499
"2017-12-31 00:00:00",527
"2018-01-01 00:00:00",487
"2018-01-02 00:00:00",682
"2018-01-03 00:00:00",829
"2018-01-04 00:00:00",746
"2018-01-05 00:00:00",728
"2018-01-06 00:00:00",574
"2018-01-07 00:00:00",581
"2018-01-08 00:00:00",751
"2018-01-09 00:00:00",877
"2018-01-10 00:00:00",1132
"2018-01-11 00:00:00",881
"2018-01-12 00:00:00",764
"2018-01-13 00:00:00",575
"2018-01-14 00:00:00",618
"2018-01-15 00:00:00",840
"2018-01-16 00:00:00",790
"2018-01-17 00:00:00",1114
"2018-01-18 00:00:00",817
"2018-01-19 00:00:00",738
"2018-01-20 00:00:00",658
"2018-01-21 00:00:00",672
"2018-01-22 00:00:00",842
"2018-01-23 00:00:00",892
"2018-01-24 00:00:00",900
"2018-01-25 00:00:00",869
"2018-01-26 00:00:00",684
"2018-01-27 00:00:00",613
"2018-01-28 00:00:00",699
"2018-01-29 00:00:00",884
"2018-01-30 00:00:00",950
"2018-01-31 00:00:00",917
"2018-02-01 00:00:00",857
"2018-02-02 00:00:00",741
"2018-02-03 00:00:00",580
"2018-02-04 00:00:00",683
"2018-02-05 00:00:00",863
"2018-02-06 00:00:00",889
"2018-02-07 00:00:00",879
"2018-02-08 00:00:00",897
"2018-02-09 00:00:00",785
"2018-02-10 00:00:00",655
"2018-02-11 00:00:00",667
"2018-02-12 00:00:00",886
"2018-02-13 00:00:00",861
"2018-02-14 00:00:00",815
"2018-02-15 00:00:00",797
"2018-02-16 00:00:00",664
"2018-02-17 00:00:00",592
"2018-02-18 00:00:00",646
"2018-02-19 00:00:00",834
"2018-02-20 00:00:00",903
"2018-02-21 00:00:00",891
"2018-02-22 00:00:00",837
"2018-02-23 00:00:00",702
"2018-02-24 00:00:00",549
"2018-02-25 00:00:00",609
"2018-02-26 00:00:00",873
"2018-02-27 00:00:00",844
"2018-02-28 00:00:00",839
"2018-03-01 00:00:00",781
"2018-03-02 00:00:00",695
"2018-03-03 00:00:00",600
"2018-03-04 00:00:00",580
"2018-03-05 00:00:00",793
"2018-03-06 00:00:00",835
"2018-03-07 00:00:00",765
"2018-03-08 00:00:00",751
"2018-03-09 00:00:00",717
"2018-03-10 00:00:00",559
"2018-03-11 00:00:00",694
"2018-03-12 00:00:00",836
"2018-03-13 00:00:00",764
"2018-03-14 00:00:00",806
"2018-03-15 00:00:00",728
"2018-03-16 00:00:00",562
"2018-03-17 00:00:00",524
"2018-03-18 00:00:00",561
"2018-03-19 00:00:00",775
"2018-03-20 00:00:00",889
"2018-03-21 00:00:00",704
"2018-03-22 00:00:00",779
"2018-03-23 00:00:00",607
"2018-03-24 00:00:00",552
"2018-03-25 00:00:00",544
"2018-03-26 00:00:00",887
"2018-03-27 00:00:00",771
"2018-03-28 00:00:00",724
"2018-03-29 00:00:00",618
"2018-03-30 00:00:00",697
"2018-03-31 00:00:00",473
"2018-04-01 00:00:00",555
"2018-04-02 00:00:00",684
"2018-04-03 00:00:00",710
"2018-04-04 00:00:00",656
"2018-04-05 00:00:00",612
"2018-04-06 00:00:00",581
"2018-04-07 00:00:00",485
"2018-04-08 00:00:00",533
"2018-04-09 00:00:00",700
"2018-04-10 00:00:00",685
"2018-04-11 00:00:00",687
"2018-04-12 00:00:00",666
"2018-04-13 00:00:00",612
"2018-04-14 00:00:00",468
"2018-04-15 00:00:00",577
"2018-04-16 00:00:00",734
"2018-04-17 00:00:00",753
"2018-04-18 00:00:00",707
"2018-04-19 00:00:00",649
"2018-04-20 00:00:00",558
"2018-04-21 00:00:00",462
"2018-04-22 00:00:00",532
"2018-04-23 00:00:00",709
"2018-04-24 00:00:00",671
"2018-04-25 00:00:00",783
"2018-04-26 00:00:00",703
"2018-04-27 00:00:00",623
"2018-04-28 00:00:00",404
"2018-04-29 00:00:00",429
"2018-04-30 00:00:00",581
"2018-05-01 00:00:00",604
"2018-05-02 00:00:00",704
"2018-05-03 00:00:00",629
"2018-05-04 00:00:00",493
"2018-05-05 00:00:00",407
"2018-05-06 00:00:00",432
"2018-05-07 00:00:00",664
"2018-05-08 00:00:00",656
"2018-05-09 00:00:00",595
"2018-05-10 00:00:00",612
"2018-05-11 00:00:00",490
"2018-05-12 00:00:00",417
"2018-05-13 00:00:00",462
"2018-05-14 00:00:00",621
"2018-05-15 00:00:00",582
"2018-05-16 00:00:00",630
"2018-05-17 00:00:00",595
"2018-05-18 00:00:00",645
"2018-05-19 00:00:00",450
"2018-05-20 00:00:00",473
"2018-05-21 00:00:00",620
"2018-05-22 00:00:00",585
"2018-05-23 00:00:00",584
"2018-05-24 00:00:00",649
"2018-05-25 00:00:00",476
"2018-05-26 00:00:00",416
"2018-05-27 00:00:00",440
"2018-05-28 00:00:00",574
"2018-05-29 00:00:00",652
"2018-05-30 00:00:00",680
"2018-05-31 00:00:00",600
"2018-06-01 00:00:00",548
"2018-06-02 00:00:00",427
"2018-06-03 00:00:00",438
"2018-06-04 00:00:00",596
"2018-06-05 00:00:00",638
"2018-06-06 00:00:00",593
"2018-06-07 00:00:00",519
"2018-06-08 00:00:00",429
"2018-06-09 00:00:00",352
"2018-06-10 00:00:00",418
"2018-06-11 00:00:00",583
"2018-06-12 00:00:00",611
"2018-06-13 00:00:00",580
"2018-06-14 00:00:00",544
"2018-06-15 00:00:00",482
"2018-06-16 00:00:00",361
"2018-06-17 00:00:00",392
"2018-06-18 00:00:00",508
"2018-06-19 00:00:00",547
"2018-06-20 00:00:00",543
"2018-06-21 00:00:00",491
"2018-06-22 00:00:00",436
"2018-06-23 00:00:00",356
"2018-06-24 00:00:00",383
"2018-06-25 00:00:00",511
"2018-06-26 00:00:00",571
"2018-06-27 00:00:00",544
"2018-06-28 00:00:00",484
"2018-06-29 00:00:00",410
"2018-06-30 00:00:00",353
"2018-07-01 00:00:00",388
"2018-07-02 00:00:00",478
"2018-07-03 00:00:00",475
"2018-07-04 00:00:00",426
"2018-07-05 00:00:00",481
"2018-07-06 00:00:00",443
"2018-07-07 00:00:00",347
"2018-07-08 00:00:00",395
"2018-07-09 00:00:00",503
"2018-07-10 00:00:00",518
"2018-07-11 00:00:00",504
"2018-07-12 00:00:00",467
"2018-07-13 00:00:00",378
"2018-07-14 00:00:00",395
"2018-07-15 00:00:00",387
"2018-07-16 00:00:00",489
"2018-07-17 00:00:00",495
"2018-07-18 00:00:00",520
"2018-07-19 00:00:00",498
"2018-07-20 00:00:00",452
"2018-07-21 00:00:00",353
"2018-07-22 00:00:00",385
"2018-07-23 00:00:00",474
"2018-07-24 00:00:00",530
"2018-07-25 00:00:00",473
"2018-07-26 00:00:00",498
"2018-07-27 00:00:00",415
"2018-07-28 00:00:00",326
"2018-07-29 00:00:00",387
"2018-07-30 00:00:00",511
"2018-07-31 00:00:00",497
"2018-08-01 00:00:00",481
"2018-08-02 00:00:00",449
"2018-08-03 00:00:00",424
"2018-08-04 00:00:00",370
"2018-08-05 00:00:00",345
"2018-08-06 00:00:00",447
"2018-08-07 00:00:00",525
"2018-08-08 00:00:00",471
"2018-08-09 00:00:00",442
"2018-08-10 00:00:00",431
"2018-08-11 00:00:00",324
"2018-08-12 00:00:00",376
"2018-08-13 00:00:00",471
"2018-08-14 00:00:00",540
"2018-08-15 00:00:00",437
"2018-08-16 00:00:00",464
"2018-08-17 00:00:00",439
"2018-08-18 00:00:00",368
"2018-08-19 00:00:00",412
"2018-08-20 00:00:00",720
"2018-08-21 00:00:00",450
"2018-08-22 00:00:00",525
"2018-08-23 00:00:00",500
"2018-08-24 00:00:00",429
"2018-08-25 00:00:00",357
"2018-08-26 00:00:00",403
"2018-08-27 00:00:00",533
"2018-08-28 00:00:00",564
"2018-08-29 00:00:00",545
"2018-08-30 00:00:00",491
"2018-08-31 00:00:00",462
"2018-09-01 00:00:00",357
"2018-09-02 00:00:00",433
"2018-09-03 00:00:00",521
"2018-09-04 00:00:00",628
"2018-09-05 00:00:00",564
"2018-09-06 00:00:00",543
"2018-09-07 00:00:00",527
"2018-09-08 00:00:00",424
"2018-09-09 00:00:00",434
"2018-09-10 00:00:00",572
"2018-09-11 00:00:00",622
"2018-09-12 00:00:00",549
"2018-09-13 00:00:00",521
"2018-09-14 00:00:00",510
"2018-09-15 00:00:00",418
"2018-09-16 00:00:00",449
"2018-09-17 00:00:00",616
"2018-09-18 00:00:00",595
"2018-09-19 00:00:00",960
"2018-09-20 00:00:00",549
"2018-09-21 00:00:00",464
"2018-09-22 00:00:00",408
"2018-09-23 00:00:00",412
"2018-09-24 00:00:00",545
"2018-09-25 00:00:00",588
"2018-09-26 00:00:00",590
"2018-09-27 00:00:00",571
"2018-09-28 00:00:00",478
"2018-09-29 00:00:00",390
"2018-09-30 00:00:00",423
"2018-10-01 00:00:00",565
"2018-10-02 00:00:00",530
"2018-10-03 00:00:00",566
"2018-10-04 00:00:00",526
"2018-10-05 00:00:00",524
"2018-10-06 00:00:00",366
"2018-10-07 00:00:00",468
"2018-10-08 00:00:00",590
"2018-10-09 00:00:00",597
"2018-10-10 00:00:00",585
"2018-10-11 00:00:00",520
"2018-10-12 00:00:00",517
"2018-10-13 00:00:00",354
"2018-10-14 00:00:00",489
"2018-10-15 00:00:00",606
"2018-10-16 00:00:00",596
"2018-10-17 00:00:00",637
"2018-10-18 00:00:00",533
"2018-10-19 00:00:00",476
"2018-10-20 00:00:00",437
"2018-10-21 00:00:00",408
"2018-10-22 00:00:00",589
"2018-10-23 00:00:00",608
"2018-10-24 00:00:00",600
"2018-10-25 00:00:00",574
"2018-10-26 00:00:00",465
"2018-10-27 00:00:00",377
"2018-10-28 00:00:00",570
"2018-10-29 00:00:00",1480
"2018-10-30 00:00:00",644
"2018-10-31 00:00:00",578
"2018-11-01 00:00:00",528
"2018-11-02 00:00:00",492
"2018-11-03 00:00:00",413
"2018-11-04 00:00:00",408
"2018-11-05 00:00:00",505
"2018-11-06 00:00:00",556
"2018-11-07 00:00:00",561
"2018-11-08 00:00:00",557
"2018-11-09 00:00:00",461
"2018-11-10 00:00:00",421
"2018-11-11 00:00:00",416
"2018-11-12 00:00:00",519
"2018-11-13 00:00:00",605
"2018-11-14 00:00:00",555
"2018-11-15 00:00:00",507
"2018-11-16 00:00:00",490
"2018-11-17 00:00:00",399
"2018-11-18 00:00:00",449
"2018-11-19 00:00:00",590
"2018-11-20 00:00:00",554
"2018-11-21 00:00:00",533
"2018-11-22 00:00:00",494
"2018-11-23 00:00:00",530
"2018-11-24 00:00:00",461
"2018-11-25 00:00:00",427
"2018-11-26 00:00:00",641
"2018-11-27 00:00:00",618
"2018-11-28 00:00:00",657
"2018-11-29 00:00:00",585
"2018-11-30 00:00:00",440
"2018-12-01 00:00:00",400
"2018-12-02 00:00:00",471
"2018-12-03 00:00:00",505
"2018-12-04 00:00:00",533
"2018-12-05 00:00:00",496
"2018-12-06 00:00:00",506
"2018-12-07 00:00:00",480
"2018-12-08 00:00:00",401
"2018-12-09 00:00:00",434
"2018-12-10 00:00:00",588
"2018-12-11 00:00:00",615
"2018-12-12 00:00:00",539
"2018-12-13 00:00:00",599
"2018-12-14 00:00:00",554
"2018-12-15 00:00:00",414
"2018-12-16 00:00:00",432
"2018-12-17 00:00:00",536
"2018-12-18 00:00:00",514
"2018-12-19 00:00:00",476
"2018-12-20 00:00:00",450
"2018-12-21 00:00:00",366
"2018-12-22 00:00:00",318
"2018-12-23 00:00:00",346
"2018-12-24 00:00:00",337
"2018-12-25 00:00:00",315
"2018-12-26 00:00:00",499
"2018-12-27 00:00:00",444
"2018-12-28 00:00:00",458
"2018-12-29 00:00:00",416
"2018-12-30 00:00:00",382
"2018-12-31 00:00:00",375
"2019-01-01 00:00:00",410
"2019-01-02 00:00:00",510
"2019-01-03 00:00:00",503
"2019-01-04 00:00:00",550
"2019-01-05 00:00:00",401
"2019-01-06 00:00:00",552
"2019-01-07 00:00:00",574
"2019-01-08 00:00:00",578
"2019-01-09 00:00:00",562
"2019-01-10 00:00:00",556
"2019-01-11 00:00:00",484
"2019-01-12 00:00:00",501
"2019-01-13 00:00:00",438
"2019-01-14 00:00:00",590
"2019-01-15 00:00:00",627
"2019-01-16 00:00:00",1084
"2019-01-17 00:00:00",513
"2019-01-18 00:00:00",629
"2019-01-19 00:00:00",423
"2019-01-20 00:00:00",452
"2019-01-21 00:00:00",501
"2019-01-22 00:00:00",590
"2019-01-23 00:00:00",626
"2019-01-24 00:00:00",519
"2019-01-25 00:00:00",498
"2019-01-26 00:00:00",432
"2019-01-27 00:00:00",496
"2019-01-28 00:00:00",638
"2019-01-29 00:00:00",577
"2019-01-30 00:00:00",569
"2019-01-31 00:00:00",677
"2019-02-01 00:00:00",552
"2019-02-02 00:00:00",458
"2019-02-03 00:00:00",496
"2019-02-04 00:00:00",609
"2019-02-05 00:00:00",607
"2019-02-06 00:00:00",586
"2019-02-07 00:00:00",592
"2019-02-08 00:00:00",1151
"2019-02-09 00:00:00",379
"2019-02-10 00:00:00",489
"2019-02-11 00:00:00",616
"2019-02-12 00:00:00",647
"2019-02-13 00:00:00",628
"2019-02-14 00:00:00",575
"2019-02-15 00:00:00",425
"2019-02-16 00:00:00",427
"2019-02-17 00:00:00",461
"2019-02-18 00:00:00",560
"2019-02-19 00:00:00",677
"2019-02-20 00:00:00",535
"2019-02-21 00:00:00",527
"2019-02-22 00:00:00",519
"2019-02-23 00:00:00",348
"2019-02-24 00:00:00",483
"2019-02-25 00:00:00",562
"2019-02-26 00:00:00",628
"2019-02-27 00:00:00",608
"2019-02-28 00:00:00",510
"2019-03-01 00:00:00",531
"2019-03-02 00:00:00",404
"2019-03-03 00:00:00",445
"2019-03-04 00:00:00",590
"2019-03-05 00:00:00",548
"2019-03-06 00:00:00",546
"2019-03-07 00:00:00",525
"2019-03-08 00:00:00",457
"2019-03-09 00:00:00",435
"2019-03-10 00:00:00",482
"2019-03-11 00:00:00",582
"2019-03-12 00:00:00",576
"2019-03-13 00:00:00",516
"2019-03-14 00:00:00",484
"2019-03-15 00:00:00",468
"2019-03-16 00:00:00",425
"2019-03-17 00:00:00",426
"2019-03-18 00:00:00",503
"2019-03-19 00:00:00",724
"2019-03-20 00:00:00",567
"2019-03-21 00:00:00",498
"2019-03-22 00:00:00",421
"2019-03-23 00:00:00",373
"2019-03-24 00:00:00",383
"2019-03-25 00:00:00",523
"2019-03-26 00:00:00",531
"2019-03-27 00:00:00",521
"2019-03-28 00:00:00",540
"2019-03-29 00:00:00",486
"2019-03-30 00:00:00",399
"2019-03-31 00:00:00",393
"2019-04-01 00:00:00",583
"2019-04-02 00:00:00",557
"2019-04-03 00:00:00",554
"2019-04-04 00:00:00",554
"2019-04-05 00:00:00",455
"2019-04-06 00:00:00",386
"2019-04-07 00:00:00",474
"2019-04-08 00:00:00",507
"2019-04-09 00:00:00",535
"2019-04-10 00:00:00",493
"2019-04-11 00:00:00",515
"2019-04-12 00:00:00",404
"2019-04-13 00:00:00",349
"2019-04-14 00:00:00",369
"2019-04-15 00:00:00",502
"2019-04-16 00:00:00",537
"2019-04-17 00:00:00",476
"2019-04-18 00:00:00",401
"2019-04-19 00:00:00",310
"2019-04-20 00:00:00",337
"2019-04-21 00:00:00",347
"2019-04-22 00:00:00",419
"2019-04-23 00:00:00",451
"2019-04-24 00:00:00",460
"2019-04-25 00:00:00",477
"2019-04-26 00:00:00",434
"2019-04-27 00:00:00",327
"2019-04-28 00:00:00",410
"2019-04-29 00:00:00",486
"2019-04-30 00:00:00",476
"2019-05-01 00:00:00",440
"2019-05-02 00:00:00",491
"2019-05-03 00:00:00",379
"2019-05-04 00:00:00",377
"2019-05-05 00:00:00",403
"2019-05-06 00:00:00",497
"2019-05-07 00:00:00",492
"2019-05-08 00:00:00",490
"2019-05-09 00:00:00",488
"2019-05-10 00:00:00",431
"2019-05-11 00:00:00",420
"2019-05-12 00:00:00",422
"2019-05-13 00:00:00",495
"2019-05-14 00:00:00",542
"2019-05-15 00:00:00",539
"2019-05-16 00:00:00",459
"2019-05-17 00:00:00",483
"2019-05-18 00:00:00",401
"2019-05-19 00:00:00",389
"2019-05-20 00:00:00",540
"2019-05-21 00:00:00",537
"2019-05-22 00:00:00",524
"2019-05-23 00:00:00",492
"2019-05-24 00:00:00",398
"2019-05-25 00:00:00",456
"2019-05-26 00:00:00",390
"2019-05-27 00:00:00",465
"2019-05-28 00:00:00",550
"2019-05-29 00:00:00",503
"2019-05-30 00:00:00",519
"2019-05-31 00:00:00",452
"2019-06-01 00:00:00",404
"2019-06-02 00:00:00",408
"2019-06-03 00:00:00",768
"2019-06-04 00:00:00",688
"2019-06-05 00:00:00",470
"2019-06-06 00:00:00",458
"2019-06-07 00:00:00",399
"2019-06-08 00:00:00",388
"2019-06-09 00:00:00",397
"2019-06-10 00:00:00",496
"2019-06-11 00:00:00",544
"2019-06-12 00:00:00",470
