state,statefp,county,countyfp,year,month,trap_type,species,num_pools,num_mosquitoes,num_pools_wnv
Arizona,04,Maricopa,013,2023,1,CO2,Culex tarsalis,140,200,0
Arizona,04,Maricopa,013,2023,2,BGS,Culex tarsalis,1,1,0
Arizona,04,Maricopa,013,2023,2,CO2,Culex quinquefasciatus,85,115,0
Arizona,04,Maricopa,013,2023,2,CO2,Culex tarsalis,230,452,0
Arizona,04,Maricopa,013,2023,3,BGS,Culex quinquefasciatus,3,4,0
Arizona,04,Maricopa,013,2023,3,CO2,Culex quinquefasciatus,451,906,0
Arizona,04,Maricopa,013,2023,3,CO2,Culex tarsalis,580,1729,0
Arizona,04,Maricopa,013,2023,4,BGS,Culex quinquefasciatus,11,40,0
Arizona,04,Maricopa,013,2023,4,BGS,Culex tarsalis,3,4,0
Arizona,04,Maricopa,013,2023,4,CO2,Culex quinquefasciatus,732,2377,0
Arizona,04,Maricopa,013,2023,4,CO2,Culex tarsalis,902,22714,0
Arizona,04,Maricopa,013,2023,5,BGS,Culex quinquefasciatus,15,87,0
Arizona,04,Maricopa,013,2023,5,BGS,Culex tarsalis,2,2,0
Arizona,04,Maricopa,013,2023,5,CO2,Culex quinquefasciatus,974,2786,10
Arizona,04,Maricopa,013,2023,5,CO2,Culex tarsalis,742,16918,26
Arizona,04,Maricopa,013,2023,6,BGS,Culex quinquefasciatus,11,41,0
Arizona,04,Maricopa,013,2023,6,BGS,Culex tarsalis,1,2,0
Arizona,04,Maricopa,013,2023,6,CO2,Culex quinquefasciatus,719,2449,34
Arizona,04,Maricopa,013,2023,6,CO2,Culex tarsalis,336,3722,31
Arizona,04,Maricopa,013,2023,7,BGS,Culex quinquefasciatus,2,3,0
Arizona,04,Maricopa,013,2023,7,CO2,Culex quinquefasciatus,407,1219,19
Arizona,04,Maricopa,013,2023,7,CO2,Culex tarsalis,164,587,9
Arizona,04,Maricopa,013,2023,8,BGS,Culex quinquefasciatus,1,2,0
Arizona,04,Maricopa,013,2023,8,CO2,Culex quinquefasciatus,165,1226,0
Arizona,04,Maricopa,013,2023,8,CO2,Culex tarsalis,53,126,0
Arizona,04,Pima,019,2020,5,CO2,Culex quinquefasciatus,4,6,0
Arizona,04,Pima,019,2020,5,CO2,Culex tarsalis,2,2,0
Arizona,04,Pima,019,2020,6,CO2,Culex quinquefasciatus,2,2,0
Arizona,04,Pima,019,2020,6,CO2,Culex tarsalis,1,1,0
Arizona,04,Pima,019,2020,7,CO2,Culex quinquefasciatus,1,1,0
Arizona,04,Pima,019,2020,7,CO2,Culex tarsalis,6,53,0
Arizona,04,Pima,019,2020,8,CO2,Culex quinquefasciatus,3,5,0
Arizona,04,Pima,019,2020,8,CO2,Culex tarsalis,6,123,0
Arizona,04,Pima,019,2020,9,CO2,Culex quinquefasciatus,3,8,0
Arizona,04,Pima,019,2021,4,CO2,Culex tarsalis,1,4,1
Arizona,04,Pima,019,2022,5,CO2,Culex quinquefasciatus,1,2,0
Arizona,04,Pima,019,2022,7,CO2,Culex quinquefasciatus,1,1,0
Arizona,04,Pima,019,2022,8,BGS,Culex tarsalis,1,21,0
Arizona,04,Pima,019,2022,9,CO2,Culex quinquefasciatus,3,9,0
Arizona,04,Pima,019,2022,9,CO2,Culex tarsalis,1,1,0
Arizona,04,Pima,019,2022,10,BGS,Culex quinquefasciatus,1,1,0
Arizona,04,Pima,019,2022,10,BGS,Culex tarsalis,1,1,0
Arizona,04,Pima,019,2022,10,CO2,Culex tarsalis,3,7,0
Arizona,04,Pima,019,2023,3,CO2,Culex quinquefasciatus,1,1,0
Arizona,04,Pima,019,2023,3,CO2,Culex tarsalis,1,1,0
Arizona,04,Pinal,021,2020,4,CO2,Culex quinquefasciatus,13,46,0
Arizona,04,Pinal,021,2020,4,CO2,Culex tarsalis,26,192,0
Arizona,04,Pinal,021,2020,5,CO2,Culex quinquefasciatus,34,156,0
Arizona,04,Pinal,021,2020,5,CO2,Culex tarsalis,46,632,0
Arizona,04,Pinal,021,2020,6,CO2,Culex quinquefasciatus,20,92,0
Arizona,04,Pinal,021,2020,6,CO2,Culex tarsalis,17,171,0
Arizona,04,Pinal,021,2020,7,CO2,Culex quinquefasciatus,8,67,0
Arizona,04,Pinal,021,2020,7,CO2,Culex tarsalis,14,63,1
Arizona,04,Pinal,021,2020,8,CO2,Culex quinquefasciatus,7,19,0
Arizona,04,Pinal,021,2020,8,CO2,Culex tarsalis,12,58,1
Arizona,04,Pinal,021,2020,9,CO2,Culex quinquefasciatus,16,70,1
Arizona,04,Pinal,021,2020,9,CO2,Culex tarsalis,16,86,0
Arizona,04,Pinal,021,2020,10,CO2,Culex quinquefasciatus,2,2,0
Arizona,04,Pinal,021,2020,10,CO2,Culex tarsalis,9,100,0
Arizona,04,Pinal,021,2021,4,CO2,Culex quinquefasciatus,7,15,0
Arizona,04,Pinal,021,2021,4,CO2,Culex tarsalis,3,85,0
Arizona,04,Pinal,021,2021,5,CO2,Culex quinquefasciatus,18,80,0
Arizona,04,Pinal,021,2021,5,CO2,Culex tarsalis,24,734,0
Arizona,04,Pinal,021,2021,6,CO2,Culex quinquefasciatus,28,172,0
Arizona,04,Pinal,021,2021,6,CO2,Culex tarsalis,63,2323,0
Arizona,04,Pinal,021,2021,7,CO2,Culex quinquefasciatus,28,193,0
Arizona,04,Pinal,021,2021,7,CO2,Culex tarsalis,24,162,1
Arizona,04,Pinal,021,2021,8,CO2,Culex quinquefasciatus,75,601,8
Arizona,04,Pinal,021,2021,8,CO2,Culex tarsalis,53,588,17
Arizona,04,Pinal,021,2021,9,CO2,Culex quinquefasciatus,32,384,5
Arizona,04,Pinal,021,2021,9,CO2,Culex tarsalis,42,761,8
Arizona,04,Pinal,021,2021,10,CO2,Culex quinquefasciatus,37,133,0
Arizona,04,Pinal,021,2021,10,CO2,Culex tarsalis,21,223,1
Arizona,04,Pinal,021,2022,4,CO2,Culex quinquefasciatus,20,57,0
Arizona,04,Pinal,021,2022,4,CO2,Culex tarsalis,12,168,0
Arizona,04,Pinal,021,2022,5,CO2,Culex quinquefasciatus,11,33,0
Arizona,04,Pinal,021,2022,5,CO2,Culex tarsalis,8,174,0
Arizona,04,Pinal,021,2022,6,CO2,Culex quinquefasciatus,29,397,0
Arizona,04,Pinal,021,2022,6,CO2,Culex tarsalis,36,1055,0
Arizona,04,Pinal,021,2022,7,CO2,Culex quinquefasciatus,11,57,0
Arizona,04,Pinal,021,2022,7,CO2,Culex tarsalis,5,16,0
Arizona,04,Pinal,021,2022,8,CO2,Culex quinquefasciatus,23,70,1
Arizona,04,Pinal,021,2022,8,CO2,Culex tarsalis,17,107,0
Arizona,04,Pinal,021,2022,9,CO2,Culex quinquefasciatus,26,106,0
Arizona,04,Pinal,021,2022,9,CO2,Culex tarsalis,20,119,0
Arizona,04,Pinal,021,2022,10,CO2,Culex quinquefasciatus,18,76,0
Arizona,04,Pinal,021,2022,10,CO2,Culex tarsalis,20,243,0
Arizona,04,Pinal,021,2023,5,CO2,Culex quinquefasciatus,32,336,0
Arizona,04,Pinal,021,2023,5,CO2,Culex tarsalis,29,806,0
Arizona,04,Pinal,021,2023,6,CO2,Culex quinquefasciatus,33,389,0
Arizona,04,Pinal,021,2023,6,CO2,Culex tarsalis,30,381,0
Arizona,04,Pinal,021,2023,7,CO2,Culex quinquefasciatus,17,190,0
Arizona,04,Pinal,021,2023,7,CO2,Culex tarsalis,18,179,2
Arizona,04,Pinal,021,2023,8,CO2,Culex quinquefasciatus,3,22,0
Arizona,04,Pinal,021,2023,8,CO2,Culex tarsalis,5,15,0
Arizona,04,Yuma,027,2020,5,CO2,Culex quinquefasciatus,1,9,0
Arizona,04,Yuma,027,2020,5,CO2,Culex tarsalis,21,751,0
Arizona,04,Yuma,027,2020,6,CO2,Culex pipiens/quinquefasciatus,5,62,1
Arizona,04,Yuma,027,2020,6,CO2,Culex pipiens/quinquefasciatus/restuans,1,2,0
Arizona,04,Yuma,027,2020,6,CO2,Culex quinquefasciatus,1,8,0
Arizona,04,Yuma,027,2020,6,CO2,Culex tarsalis,111,4320,51
Arizona,04,Yuma,027,2020,7,CO2,Culex pipiens/quinquefasciatus,2,65,0
Arizona,04,Yuma,027,2020,7,CO2,Culex tarsalis,33,867,13
Arizona,04,Yuma,027,2020,8,CO2,Culex tarsalis,18,273,0
Arizona,04,Yuma,027,2020,9,CO2,Culex tarsalis,19,286,0
Arizona,04,Yuma,027,2020,10,CO2,Culex pipiens/quinquefasciatus,1,7,0
Arizona,04,Yuma,027,2020,10,CO2,Culex tarsalis,10,239,0
Arizona,04,Yuma,027,2021,4,CO2,Culex pipiens/quinquefasciatus,3,95,0
Arizona,04,Yuma,027,2021,4,CO2,Culex quinquefasciatus,1,50,0
Arizona,04,Yuma,027,2021,4,CO2,Culex tarsalis,64,2390,0
Arizona,04,Yuma,027,2021,5,CO2,Culex pipiens/quinquefasciatus,1,35,0
Arizona,04,Yuma,027,2021,5,CO2,Culex quinquefasciatus,1,45,0
Arizona,04,Yuma,027,2021,5,CO2,Culex tarsalis,32,1553,0
Arizona,04,Yuma,027,2021,6,CO2,Culex pipiens,1,1,0
Arizona,04,Yuma,027,2021,6,CO2,Culex pipiens/quinquefasciatus,3,4,1
Arizona,04,Yuma,027,2021,6,CO2,Culex pipiens/restuans/salinarius,1,3,1
Arizona,04,Yuma,027,2021,6,CO2,Culex tarsalis,68,1889,4
Arizona,04,Yuma,027,2021,7,CO2,Culex tarsalis,8,53,3
Arizona,04,Yuma,027,2021,8,CO2,Culex tarsalis,37,1147,7
Arizona,04,Yuma,027,2021,9,CO2,Culex tarsalis,8,254,1
Arizona,04,Yuma,027,2021,10,CO2,Culex tarsalis,34,899,1
Arizona,04,Yuma,027,2022,4,CO2,Culex pipiens/quinquefasciatus,1,18,0
Arizona,04,Yuma,027,2022,4,CO2,Culex tarsalis,13,170,0
Arizona,04,Yuma,027,2022,5,CO2,Culex pipiens/quinquefasciatus,3,14,0
Arizona,04,Yuma,027,2022,5,CO2,Culex tarsalis,44,1066,0
Arizona,04,Yuma,027,2022,6,CO2,Culex pipiens/quinquefasciatus,1,2,0
Arizona,04,Yuma,027,2022,6,CO2,Culex quinquefasciatus,1,2,0
Arizona,04,Yuma,027,2022,6,CO2,Culex tarsalis,11,265,0
Arizona,04,Yuma,027,2022,7,CO2,Culex quinquefasciatus,1,4,0
Arizona,04,Yuma,027,2022,7,CO2,Culex tarsalis,10,17,0
Arizona,04,Yuma,027,2022,8,CO2,Culex pipiens/quinquefasciatus,1,6,0
Arizona,04,Yuma,027,2022,8,CO2,Culex tarsalis,9,131,0
Arizona,04,Yuma,027,2022,9,CO2,Culex pipiens/quinquefasciatus,2,4,0
Arizona,04,Yuma,027,2022,9,CO2,Culex tarsalis,7,17,0
Arizona,04,Yuma,027,2022,10,CO2,Culex pipiens/quinquefasciatus,7,94,0
Arizona,04,Yuma,027,2022,10,CO2,Culex tarsalis,58,1528,2
Arizona,04,Yuma,027,2023,4,CO2,Culex pipiens/quinquefasciatus,4,17,0
Arizona,04,Yuma,027,2023,4,CO2,Culex tarsalis,15,152,0
Arizona,04,Yuma,027,2023,5,CO2,Culex pipiens/quinquefasciatus,2,70,0
Arizona,04,Yuma,027,2023,5,CO2,Culex tarsalis,80,3374,0
Arizona,04,Yuma,027,2023,6,CO2,Culex tarsalis,62,2622,1
Arizona,04,Yuma,027,2023,7,CO2,Culex pipiens/quinquefasciatus,8,39,1
Arizona,04,Yuma,027,2023,7,CO2,Culex tarsalis,28,624,4
Arizona,04,Yuma,027,2023,8,CO2,Culex pipiens/quinquefasciatus,1,4,0
Arizona,04,Yuma,027,2023,8,CO2,Culex tarsalis,14,136,0
California,06,Alameda,001,2006,4,CO2,Culex pipiens,1,43,0
California,06,Alameda,001,2006,6,CO2,Culex pipiens,1,50,0
California,06,Alameda,001,2006,6,CO2,Culex tarsalis,1,50,0
California,06,Alameda,001,2006,7,CO2,Culex pipiens,1,47,0
California,06,Alameda,001,2006,9,CO2,Culex pipiens,1,50,0
California,06,Alameda,001,2007,8,CO2,Culex pipiens,91,3748,0
California,06,Alameda,001,2007,8,CO2,Culex tarsalis,26,544,0
California,06,Alameda,001,2007,9,CO2,Culex pipiens,57,1807,1
California,06,Alameda,001,2007,9,CO2,Culex tarsalis,29,568,0
California,06,Alameda,001,2007,10,CO2,Culex pipiens,13,329,0
California,06,Alameda,001,2007,10,CO2,Culex tarsalis,1,4,0
California,06,Alameda,001,2008,7,CO2,Culex pipiens,15,468,0
California,06,Alameda,001,2008,7,CO2,Culex stigmatosoma,1,42,0
California,06,Alameda,001,2008,7,CO2,Culex tarsalis,40,1201,0
California,06,Alameda,001,2008,8,CO2,Culex pipiens,39,1414,0
California,06,Alameda,001,2008,8,CO2,Culex tarsalis,29,736,1
California,06,Alameda,001,2008,9,CO2,Culex pipiens,19,563,0
California,06,Alameda,001,2008,9,CO2,Culex tarsalis,23,584,0
California,06,Alameda,001,2008,10,CO2,Culex pipiens,4,77,0
California,06,Alameda,001,2008,10,CO2,Culex tarsalis,1,18,0
California,06,Alameda,001,2009,5,CO2,Culex tarsalis,11,490,0
California,06,Alameda,001,2009,7,CO2,Culex pipiens,12,242,0
California,06,Alameda,001,2009,7,CO2,Culex tarsalis,18,330,0
California,06,Alameda,001,2009,8,CO2,Culex pipiens,12,222,0
California,06,Alameda,001,2009,8,CO2,Culex tarsalis,15,290,0
California,06,Alameda,001,2009,9,CO2,Culex pipiens,4,75,0
California,06,Alameda,001,2009,9,CO2,Culex tarsalis,13,365,0
California,06,Alameda,001,2010,7,CO2,Culex pipiens,9,222,0
California,06,Alameda,001,2010,7,CO2,Culex tarsalis,3,42,0
California,06,Alameda,001,2010,8,CO2,Culex pipiens,30,723,0
California,06,Alameda,001,2010,8,CO2,Culex tarsalis,18,396,0
California,06,Alameda,001,2011,7,CO2,Culex pipiens,4,64,0
California,06,Alameda,001,2011,7,CO2,Culex tarsalis,29,1171,0
California,06,Alameda,001,2011,8,CO2,Culex pipiens,7,106,0
California,06,Alameda,001,2011,8,CO2,Culex tarsalis,47,2012,0
California,06,Alameda,001,2011,9,CO2,Culex pipiens,5,162,0
California,06,Alameda,001,2011,9,CO2,Culex tarsalis,6,120,0
California,06,Alameda,001,2011,10,CO2,Culex pipiens,5,97,0
California,06,Alameda,001,2011,10,CO2,Culex tarsalis,5,138,0
California,06,Alameda,001,2012,7,CO2,Culex pipiens,11,174,0
California,06,Alameda,001,2012,7,CO2,Culex tarsalis,8,118,0
California,06,Alameda,001,2012,8,CO2,Culex pipiens,20,360,0
California,06,Alameda,001,2012,8,CO2,Culex tarsalis,16,443,0
California,06,Alameda,001,2012,9,CO2,Culex pipiens,7,120,0
California,06,Alameda,001,2012,9,CO2,Culex tarsalis,7,92,0
California,06,Alameda,001,2013,7,CO2,Culex pipiens,5,87,0
California,06,Alameda,001,2013,7,CO2,Culex tarsalis,7,74,0
California,06,Alameda,001,2013,8,CO2,Culex pipiens,19,692,0
California,06,Alameda,001,2013,8,CO2,Culex tarsalis,24,832,0
California,06,Alameda,001,2014,6,CO2,Culex pipiens,10,140,0
California,06,Alameda,001,2014,6,CO2,Culex tarsalis,8,108,0
California,06,Alameda,001,2014,7,CO2,Culex pipiens,28,291,6
California,06,Alameda,001,2014,7,CO2,Culex tarsalis,39,405,3
California,06,Alameda,001,2014,8,CO2,Culex pipiens,39,550,4
California,06,Alameda,001,2014,8,CO2,Culex tarsalis,43,482,2
California,06,Alameda,001,2014,9,CO2,Culex pipiens,16,111,1
California,06,Alameda,001,2014,9,CO2,Culex tarsalis,18,152,0
California,06,Alameda,001,2015,6,CO2,Culex pipiens,20,146,0
California,06,Alameda,001,2015,6,CO2,Culex tarsalis,22,123,0
California,06,Alameda,001,2015,7,CO2,Culex pipiens,37,274,1
California,06,Alameda,001,2015,7,CO2,Culex tarsalis,32,190,1
California,06,Alameda,001,2015,8,CO2,Culex pipiens,31,226,0
California,06,Alameda,001,2015,8,CO2,Culex tarsalis,35,175,1
California,06,Alameda,001,2015,8,OTHER,Culex tarsalis,1,7,0
California,06,Alameda,001,2015,9,CO2,Culex pipiens,60,1098,8
California,06,Alameda,001,2015,9,CO2,Culex tarsalis,61,1172,3
California,06,Alameda,001,2015,10,CO2,Culex pipiens,37,602,1
California,06,Alameda,001,2015,10,CO2,Culex tarsalis,27,373,1
California,06,Alameda,001,2015,10,OTHER,Culex tarsalis,1,2,0
California,06,Alameda,001,2015,11,CO2,Culex pipiens,5,8,0
California,06,Alameda,001,2015,11,CO2,Culex tarsalis,5,11,0
California,06,Alameda,001,2015,12,CO2,Culex pipiens,3,11,0
California,06,Alameda,001,2016,4,CO2,Culex pipiens,23,192,0
California,06,Alameda,001,2016,4,CO2,Culex tarsalis,61,2135,0
California,06,Alameda,001,2016,5,CO2,Culex pipiens,8,46,0
California,06,Alameda,001,2016,5,CO2,Culex tarsalis,19,237,0
California,06,Alameda,001,2016,6,CO2,Culex pipiens,19,202,0
California,06,Alameda,001,2016,6,CO2,Culex tarsalis,35,473,0
California,06,Alameda,001,2016,7,CO2,Culex pipiens,25,304,1
California,06,Alameda,001,2016,7,CO2,Culex tarsalis,23,230,1
California,06,Alameda,001,2016,8,CO2,Culex pipiens,7,68,0
California,06,Alameda,001,2016,8,CO2,Culex tarsalis,4,87,0
California,06,Alameda,001,2016,9,CO2,Culex pipiens,9,18,0
California,06,Alameda,001,2016,9,CO2,Culex tarsalis,5,13,0
California,06,Alameda,001,2016,10,CO2,Culex pipiens,8,16,0
California,06,Alameda,001,2016,10,CO2,Culex tarsalis,2,2,0
California,06,Alameda,001,2017,2,CO2,Culex tarsalis,1,2,0
California,06,Alameda,001,2017,3,CO2,Culex pipiens,18,35,0
California,06,Alameda,001,2017,3,CO2,Culex tarsalis,39,429,0
California,06,Alameda,001,2017,4,CO2,Culex pipiens,22,68,0
California,06,Alameda,001,2017,4,CO2,Culex tarsalis,40,523,0
California,06,Alameda,001,2017,5,CO2,Culex pipiens,54,269,0
California,06,Alameda,001,2017,5,CO2,Culex tarsalis,80,1085,0
California,06,Alameda,001,2017,6,CO2,Culex pipiens,24,165,0
California,06,Alameda,001,2017,6,CO2,Culex tarsalis,52,954,0
California,06,Alameda,001,2017,7,CO2,Culex pipiens,8,15,0
California,06,Alameda,001,2017,7,CO2,Culex tarsalis,8,24,0
California,06,Alameda,001,2017,8,CO2,Culex pipiens,15,92,0
California,06,Alameda,001,2017,8,CO2,Culex tarsalis,23,512,0
California,06,Alameda,001,2017,9,CO2,Culex pipiens,21,279,0
California,06,Alameda,001,2017,9,CO2,Culex tarsalis,42,402,0
California,06,Alameda,001,2017,10,CO2,Culex pipiens,52,346,0
California,06,Alameda,001,2017,10,CO2,Culex tarsalis,29,63,0
California,06,Alameda,001,2017,11,CO2,Culex pipiens,21,78,0
California,06,Alameda,001,2017,11,CO2,Culex tarsalis,2,2,0
California,06,Alameda,001,2017,12,CO2,Culex pipiens,2,3,0
California,06,Alameda,001,2018,2,CO2,Culex pipiens,12,24,0
California,06,Alameda,001,2018,2,CO2,Culex tarsalis,8,28,0
California,06,Alameda,001,2018,3,CO2,Culex pipiens,15,22,0
California,06,Alameda,001,2018,3,CO2,Culex tarsalis,13,56,0
California,06,Alameda,001,2018,4,CO2,Culex pipiens,12,31,0
California,06,Alameda,001,2018,4,CO2,Culex tarsalis,13,109,0
California,06,Alameda,001,2018,5,CO2,Culex pipiens,74,140,0
California,06,Alameda,001,2018,5,CO2,Culex tarsalis,90,1073,1
California,06,Alameda,001,2018,6,CO2,Culex pipiens,80,175,0
California,06,Alameda,001,2018,6,CO2,Culex tarsalis,192,3056,1
California,06,Alameda,001,2018,6,OTHER,Culex pipiens,3,5,0
California,06,Alameda,001,2018,6,OTHER,Culex tarsalis,23,651,2
California,06,Alameda,001,2018,7,CO2,Culex pipiens,100,370,1
California,06,Alameda,001,2018,7,CO2,Culex tarsalis,179,1578,0
California,06,Alameda,001,2018,7,OTHER,Culex tarsalis,4,57,0
California,06,Alameda,001,2018,8,CO2,Culex pipiens,98,445,1
California,06,Alameda,001,2018,8,CO2,Culex tarsalis,48,188,1
California,06,Alameda,001,2018,8,OTHER,Culex tarsalis,2,35,0
California,06,Alameda,001,2018,9,CO2,Culex pipiens,88,449,1
California,06,Alameda,001,2018,9,CO2,Culex tarsalis,95,455,2
California,06,Alameda,001,2018,10,CO2,Culex pipiens,43,215,0
California,06,Alameda,001,2018,10,CO2,Culex tarsalis,17,28,0
California,06,Alameda,001,2018,11,CO2,Culex pipiens,9,16,0
California,06,Alameda,001,2018,11,CO2,Culex tarsalis,16,25,0
California,06,Alameda,001,2019,2,CO2,Culex pipiens,1,1,0
California,06,Alameda,001,2019,2,CO2,Culex tarsalis,1,2,0
California,06,Alameda,001,2019,3,CO2,Culex tarsalis,5,116,0
California,06,Alameda,001,2019,4,CO2,Culex pipiens,34,87,0
California,06,Alameda,001,2019,4,CO2,Culex tarsalis,138,2986,0
California,06,Alameda,001,2019,4,OTHER,Culex tarsalis,8,220,0
California,06,Alameda,001,2019,5,CO2,Culex pipiens,39,119,0
California,06,Alameda,001,2019,5,CO2,Culex tarsalis,126,2046,0
California,06,Alameda,001,2019,5,OTHER,Culex pipiens,1,1,0
California,06,Alameda,001,2019,5,OTHER,Culex tarsalis,7,105,0
California,06,Alameda,001,2019,6,CO2,Culex pipiens,56,236,0
California,06,Alameda,001,2019,6,CO2,Culex tarsalis,132,2074,0
California,06,Alameda,001,2019,6,GRAV,Culex pipiens,5,21,0
California,06,Alameda,001,2019,6,GRAV,Culex tarsalis,2,26,0
California,06,Alameda,001,2019,6,OTHER,Culex pipiens,2,3,0
California,06,Alameda,001,2019,6,OTHER,Culex tarsalis,11,22,0
California,06,Alameda,001,2019,7,CO2,Culex pipiens,79,384,0
California,06,Alameda,001,2019,7,CO2,Culex tarsalis,96,821,0
California,06,Alameda,001,2019,7,GRAV,Culex pipiens,2,6,0
California,06,Alameda,001,2019,7,OTHER,Culex pipiens,2,8,0
California,06,Alameda,001,2019,7,OTHER,Culex tarsalis,4,6,0
California,06,Alameda,001,2019,8,CO2,Culex pipiens,39,244,0
California,06,Alameda,001,2019,8,CO2,Culex tarsalis,51,390,0
California,06,Alameda,001,2019,8,GRAV,Culex pipiens,5,9,0
California,06,Alameda,001,2019,8,OTHER,Culex tarsalis,1,1,0
California,06,Alameda,001,2019,9,CO2,Culex pipiens,27,256,0
California,06,Alameda,001,2019,9,CO2,Culex tarsalis,34,186,0
California,06,Alameda,001,2019,9,GRAV,Culex pipiens,3,5,0
California,06,Alameda,001,2019,9,GRAV,Culex tarsalis,1,1,0
California,06,Alameda,001,2019,9,OTHER,Culex tarsalis,1,4,0
California,06,Alameda,001,2019,10,CO2,Culex pipiens,87,443,0
California,06,Alameda,001,2019,10,CO2,Culex tarsalis,55,136,0
California,06,Alameda,001,2019,11,CO2,Culex pipiens,26,76,0
California,06,Alameda,001,2019,11,CO2,Culex tarsalis,4,4,0
California,06,Alameda,001,2020,2,CO2,Culex tarsalis,5,9,0
California,06,Alameda,001,2020,3,CO2,Culex pipiens,1,1,0
California,06,Alameda,001,2020,3,CO2,Culex tarsalis,5,43,0
California,06,Alameda,001,2020,4,CO2,Culex pipiens,4,65,0
California,06,Alameda,001,2020,4,CO2,Culex tarsalis,23,420,0
California,06,Alameda,001,2020,5,CO2,Culex pipiens,6,18,0
California,06,Alameda,001,2020,5,CO2,Culex tarsalis,17,316,0
California,06,Alameda,001,2020,6,CO2,Culex pipiens,32,510,0
California,06,Alameda,001,2020,6,CO2,Culex tarsalis,45,1270,0
California,06,Alameda,001,2020,7,CO2,Culex pipiens,11,157,0
California,06,Alameda,001,2020,7,CO2,Culex tarsalis,34,736,0
California,06,Alameda,001,2020,7,GRAV,Culex pipiens,3,3,0
California,06,Alameda,001,2020,7,GRAV,Culex tarsalis,4,11,0
California,06,Alameda,001,2020,8,CO2,Culex pipiens,20,252,0
California,06,Alameda,001,2020,8,CO2,Culex tarsalis,15,254,0
California,06,Alameda,001,2020,9,CO2,Culex pipiens,15,243,0
California,06,Alameda,001,2020,9,CO2,Culex tarsalis,16,239,0
California,06,Alameda,001,2020,10,CO2,Culex pipiens,18,355,0
California,06,Alameda,001,2020,10,CO2,Culex tarsalis,21,230,0
California,06,Alameda,001,2020,11,CO2,Culex pipiens,3,28,0
California,06,Alameda,001,2020,12,CO2,Culex pipiens,6,65,0
California,06,Alameda,001,2021,1,CO2,Culex pipiens,1,1,0
California,06,Alameda,001,2021,1,CO2,Culex tarsalis,3,7,0
California,06,Alameda,001,2021,2,CO2,Culex pipiens,2,2,0
California,06,Alameda,001,2021,2,CO2,Culex tarsalis,16,254,0
California,06,Alameda,001,2021,3,CO2,Culex pipiens,1,20,0
California,06,Alameda,001,2021,3,CO2,Culex tarsalis,7,73,0
California,06,Alameda,001,2021,4,CO2,Culex pipiens,4,140,0
California,06,Alameda,001,2021,4,CO2,Culex tarsalis,17,293,0
California,06,Alameda,001,2021,5,CO2,Culex pipiens,15,189,0
California,06,Alameda,001,2021,5,CO2,Culex tarsalis,30,545,0
California,06,Alameda,001,2021,6,CO2,Culex pipiens,20,258,0
California,06,Alameda,001,2021,6,CO2,Culex tarsalis,17,383,0
California,06,Alameda,001,2021,7,CO2,Culex pipiens,18,427,0
California,06,Alameda,001,2021,7,CO2,Culex tarsalis,5,78,0
California,06,Alameda,001,2021,8,CO2,Culex pipiens,23,554,0
California,06,Alameda,001,2021,8,CO2,Culex tarsalis,28,573,0
California,06,Alameda,001,2021,9,CO2,Culex pipiens,30,347,0
California,06,Alameda,001,2021,9,CO2,Culex tarsalis,52,1065,0
California,06,Alameda,001,2021,10,CO2,Culex pipiens,19,178,0
California,06,Alameda,001,2021,10,CO2,Culex restuans,1,1,0
California,06,Alameda,001,2021,10,CO2,Culex tarsalis,18,154,0
California,06,Alameda,001,2021,11,CO2,Culex pipiens,14,223,0
California,06,Alameda,001,2021,11,CO2,Culex tarsalis,1,6,0
California,06,Alameda,001,2022,1,CO2,Culex pipiens,1,3,0
California,06,Alameda,001,2022,1,CO2,Culex tarsalis,6,77,0
California,06,Alameda,001,2022,2,CO2,Culex tarsalis,25,587,0
California,06,Alameda,001,2022,3,CO2,Culex pipiens,2,18,0
California,06,Alameda,001,2022,3,CO2,Culex tarsalis,47,1223,0
California,06,Alameda,001,2022,4,BGS,Culex tarsalis,8,264,0
California,06,Alameda,001,2022,4,CO2,Culex pipiens,24,279,0
California,06,Alameda,001,2022,4,CO2,Culex tarsalis,69,1506,0
California,06,Alameda,001,2022,5,CO2,Culex pipiens,13,228,0
California,06,Alameda,001,2022,5,CO2,Culex tarsalis,35,807,0
California,06,Alameda,001,2022,6,CO2,Culex pipiens,10,72,0
California,06,Alameda,001,2022,6,CO2,Culex restuans,1,7,0
California,06,Alameda,001,2022,6,CO2,Culex tarsalis,48,1434,0
California,06,Alameda,001,2022,7,CO2,Culex pipiens,32,449,0
California,06,Alameda,001,2022,7,CO2,Culex tarsalis,69,1529,0
California,06,Alameda,001,2022,8,CO2,Culex pipiens,25,547,0
California,06,Alameda,001,2022,8,CO2,Culex tarsalis,97,2860,0
California,06,Alameda,001,2022,9,CO2,Culex pipiens,1,20,0
California,06,Alameda,001,2022,9,CO2,Culex tarsalis,36,1138,0
California,06,Alameda,001,2022,10,CO2,Culex pipiens,4,81,0
California,06,Alameda,001,2022,10,CO2,Culex tarsalis,7,130,0
California,06,Alameda,001,2022,11,CO2,Culex pipiens,4,29,0
California,06,Alameda,001,2023,1,CO2,Culex tarsalis,11,109,1
California,06,Alameda,001,2023,2,CO2,Culex tarsalis,21,281,0
California,06,Alameda,001,2023,3,CO2,Culex pipiens,1,3,0
