DateTime, Centers for Disease Control and Prevention[en]
2022-11-30, 784
2022-12-01, 668
2022-12-02, 642
2022-12-03, 486
2022-12-04, 468
2022-12-05, 670
2022-12-06, 658
2022-12-07, 686
2022-12-08, 663
2022-12-09, 622
2022-12-10, 498
2022-12-11, 463
2022-12-12, 708
2022-12-13, 702
2022-12-14, 662
2022-12-15, 651
2022-12-16, 643
2022-12-17, 435
2022-12-18, 406
2022-12-19, 548
2022-12-20, 552
2022-12-21, 539
2022-12-22, 506
2022-12-23, 699
2022-12-24, 417
2022-12-25, 325
2022-12-26, 413
2022-12-27, 543
2022-12-28, 556
2022-12-29, 550
2022-12-30, 513
2022-12-31, 405
2023-01-01, 0
2023-01-02, 0
2023-01-03, 0
2023-01-04, 543
2023-01-05, 656
2023-01-06, 569
2023-01-07, 467
2023-01-08, 422
2023-01-09, 638
2023-01-10, 652
2023-01-11, 703
2023-01-12, 708
2023-01-13, 623
2023-01-14, 511
2023-01-15, 489
2023-01-16, 610
2023-01-17, 691
2023-01-18, 663
2023-01-19, 692
2023-01-20, 687
2023-01-21, 494
2023-01-22, 532
2023-01-23, 687
2023-01-24, 758
2023-01-25, 699
2023-01-26, 707
2023-01-27, 725
2023-01-28, 554
2023-01-29, 540
2023-01-30, 700
2023-01-31, 754
2023-02-01, 700
2023-02-02, 773
2023-02-03, 658
2023-02-04, 590
2023-02-05, 485
2023-02-06, 765
2023-02-07, 713
2023-02-08, 670
2023-02-09, 736
2023-02-10, 689
2023-02-11, 493
2023-02-12, 503
2023-02-13, 741
2023-02-14, 746
2023-02-15, 868
2023-02-16, 733
2023-02-17, 627
2023-02-18, 468
2023-02-19, 490
2023-02-20, 667
2023-02-21, 741
2023-02-22, 754
2023-02-23, 716
2023-02-24, 642
2023-02-25, 517
2023-02-26, 573
2023-02-27, 802
2023-02-28, 779
2023-03-01, 836
2023-03-02, 747
2023-03-03, 674
2023-03-04, 497
2023-03-05, 497
2023-03-06, 793
2023-03-07, 829
2023-03-08, 831
2023-03-09, 847
2023-03-10, 740
2023-03-11, 508
2023-03-12, 579
2023-03-13, 731
2023-03-14, 737
2023-03-15, 712
2023-03-16, 709
2023-03-17, 488
2023-03-18, 412
2023-03-19, 451
2023-03-20, 682
2023-03-21, 622
2023-03-22, 703
2023-03-23, 647
2023-03-24, 639
2023-03-25, 413
2023-03-26, 448
2023-03-27, 552
2023-03-28, 649
2023-03-29, 641
2023-03-30, 558
2023-03-31, 520
2023-04-01, 345
2023-04-02, 405
2023-04-03, 560
2023-04-04, 575
2023-04-05, 606
2023-04-06, 544
2023-04-07, 501
2023-04-08, 424
2023-04-09, 371
2023-04-10, 532
2023-04-11, 617
2023-04-12, 594
2023-04-13, 572
2023-04-14, 936
2023-04-15, 437
2023-04-16, 455
2023-04-17, 693
2023-04-18, 633
2023-04-19, 612
2023-04-20, 669
2023-04-21, 542
2023-04-22, 373
2023-04-23, 411
2023-04-24, 558
2023-04-25, 598
2023-04-26, 607
2023-04-27, 619
2023-04-28, 546
2023-04-29, 393
2023-04-30, 420
2023-05-01, 614
2023-05-02, 741
2023-05-03, 657
2023-05-04, 624
2023-05-05, 1037
2023-05-06, 520
2023-05-07, 456
2023-05-08, 630
2023-05-09, 697
2023-05-10, 653
2023-05-11, 683
2023-05-12, 572
2023-05-13, 419
2023-05-14, 362
2023-05-15, 632
2023-05-16, 657
2023-05-17, 636
2023-05-18, 609
2023-05-19, 530
2023-05-20, 344
2023-05-21, 395
2023-05-22, 606
2023-05-23, 574
2023-05-24, 556
2023-05-25, 550
2023-05-26, 484
2023-05-27, 364
2023-05-28, 350
2023-05-29, 424
2023-05-30, 519
2023-05-31, 526
2023-06-01, 573
2023-06-02, 519
2023-06-03, 361
2023-06-04, 353
2023-06-05, 551
2023-06-06, 522
2023-06-07, 521
2023-06-08, 453
2023-06-09, 440
2023-06-10, 339
2023-06-11, 346
2023-06-12, 454
2023-06-13, 649
2023-06-14, 642
2023-06-15, 539
2023-06-16, 684
2023-06-17, 527
2023-06-18, 555
2023-06-19, 598
2023-06-20, 633
2023-06-21, 533
2023-06-22, 520
2023-06-23, 514
2023-06-24, 429
2023-06-25, 524
2023-06-26, 630
2023-06-27, 646
2023-06-28, 582
2023-06-29, 597
2023-06-30, 515
2023-07-01, 462
2023-07-02, 551
2023-07-03, 620
2023-07-04, 598
2023-07-05, 588
2023-07-06, 653
2023-07-07, 585
2023-07-08, 499
2023-07-09, 455
2023-07-10, 406
