year,month,statefp,countyfp,rate/trap_night
2006,8,6,71,21.879210526315788
2006,8,6,89,39.74002403620453
2006,8,6,97,32.59964329064381
2006,8,6,99,37.53687545093795
2006,8,6,101,16.846432889963726
2006,8,6,107,61.89830611010284
2006,8,6,113,61.368339295189344
2006,8,6,115,11.602678571428571
2006,8,34,1,22.983870967741936
2006,8,34,3,2.2
2006,8,34,7,5.148387096774194
2006,8,34,9,30.774193548387096
2006,8,34,11,57.806451612903224
2006,8,34,13,0.5591397849462365
2006,8,34,15,0.0
2006,8,34,17,10.387096774193548
2006,8,34,19,0.5161290322580644
2006,8,34,21,4.2064516129032254
2006,8,34,23,1.021505376344086
2006,8,34,25,3.6516129032258062
2006,8,34,27,0.5096774193548387
2006,8,34,29,10.412903225806453
2006,8,34,31,0.1935483870967742
2006,8,34,33,12.185483870967742
2006,8,34,35,0.2096774193548387
2006,8,34,37,5.67741935483871
2006,8,38,105,3.0
2006,8,49,35,132.364406779661
2006,9,6,1,7.9375
2006,9,6,7,41.84680668316326
2006,9,6,11,3.4285714285714284
2006,9,6,19,232.33935495193867
2006,9,6,29,255.56730769230768
2006,9,6,31,15.196428571428571
2006,9,6,37,61.94109847674214
2006,9,6,41,20.672239980329483
2006,9,6,47,20.5
2006,9,6,61,152.94756700494406
2006,9,6,65,95.2284266583941
2006,9,6,67,45.6402296119869
2006,9,6,71,19.583333333333332
2006,9,6,89,452.05970724191064
2006,9,6,97,23.302018319463706
2006,9,6,99,88.24545166903971
2006,9,6,101,7.7317784256559765
2006,9,6,107,109.32467532467531
2006,9,6,113,55.03888104714457
2006,9,6,115,6.905612244897959
2006,9,34,1,19.525
2006,9,34,3,1.7933333333333334
2006,9,34,7,4.88
2006,9,34,9,15.444444444444445
2006,9,34,11,35.413333333333334
2006,9,34,13,0.3777777777777777
2006,9,34,15,0.0
2006,9,34,17,10.7
2006,9,34,19,0.411111111111111
2006,9,34,21,3.9
2006,9,34,23,1.4222222222222225
2006,9,34,25,0.0
2006,9,34,27,0.4533333333333333
2006,9,34,29,4.64
2006,9,34,31,0.1
2006,9,34,33,8.741666666666667
2006,9,34,35,0.15
2006,9,34,37,2.333333333333333
2006,9,49,35,32.973333333333336
2006,10,6,1,3.7333333333333334
2006,10,6,7,21.574144364471138
2006,10,6,11,7.542857142857143
2006,10,6,19,52.69930104765018
2006,10,6,29,92.62090941639813
2006,10,6,31,0.1071428571428571
2006,10,6,37,71.70763271497796
2006,10,6,41,10.394993894993894
2006,10,6,47,191.0
2006,10,6,61,36.73762531328321
2006,10,6,65,57.534375000000004
2006,10,6,67,23.792263341996637
2006,10,6,71,22.513427109974423
2006,10,6,89,0.6372881355932203
2006,10,6,97,10.398473502304148
2006,10,6,99,49.06828967138246
2006,10,6,101,3.6342857142857143
2006,10,6,107,3.8339768339768336
2006,10,6,113,22.21856084961177
2006,10,6,115,0.8265306122448979
2006,10,34,1,9.903225806451612
2006,10,34,3,0.8774193548387095
2006,10,34,7,1.303225806451613
2006,10,34,9,4.198924731182796
2006,10,34,11,10.63225806451613
2006,10,34,13,0.021505376344086
2006,10,34,15,0.0
2006,10,34,17,4.129032258064516
2006,10,34,19,0.021505376344086
2006,10,34,21,1.1161290322580646
2006,10,34,23,0.4623655913978494
2006,10,34,25,1.1612903225806452
2006,10,34,27,0.0
2006,10,34,29,0.7612903225806451
2006,10,34,33,3.620967741935484
2006,10,34,35,0.0
2006,10,34,37,0.2150537634408601
2006,11,6,1,2.090909090909091
2006,11,6,7,2.000804962356172
2006,11,6,19,4.6
2006,11,6,37,93.02387001749057
2006,11,6,41,0.0535714285714285
2006,11,6,61,11.392127403846155
2006,11,6,65,58.60045836516424
2006,11,6,67,8.801480375043111
2006,11,6,71,11.228506787330318
2006,11,6,97,0.0803571428571427
2006,11,6,107,1.7948717948717947
2006,11,6,113,7.492594133500362
2006,12,6,37,17.367382617382617
2006,12,6,61,0.0039682539682539
2006,12,6,65,29.586206896551722
2006,12,6,67,1.5221425051998436
2006,12,6,71,1.45
2006,12,6,113,2.18692550190808
2007,1,6,37,7.550582266805026
2007,1,6,65,47.84681372549019
2007,1,6,67,0.43583729486407974
2007,1,6,71,1.04
2007,1,6,99,3.0
2007,1,6,113,0.7713284024657043
2007,2,6,19,2.0
2007,2,6,37,3.068029597499522
2007,2,6,61,0.05
2007,2,6,65,21.012096774193548
2007,2,6,67,1.2472127370542287
2007,2,6,71,0.21225490196078428
2007,2,6,97,1.5
2007,2,6,113,1.7121033985121972
2007,3,6,13,6.963978494623657
2007,3,6,19,5.071225071225071
2007,3,6,31,0.0
2007,3,6,37,6.6162981162981165
2007,3,6,61,7.853302611367127
2007,3,6,65,99.09843587784765
2007,3,6,67,1.957294427016589
2007,3,6,71,3.7600000000000002
2007,3,6,77,0.4285714285714285
2007,3,6,85,1.4
2007,3,6,97,44.0
2007,3,6,99,5.7998585572843
2007,3,6,113,4.556429654167445
2007,4,6,1,4.142857142857143
2007,4,6,7,3.321428571428571
2007,4,6,11,0.4285714285714285
2007,4,6,13,13.62026862026862
2007,4,6,19,20.589193214193212
2007,4,6,21,0.7678571428571428
2007,4,6,29,21.138781994355966
2007,4,6,31,0.0
2007,4,6,37,33.53307453416149
2007,4,6,41,9.068421052631578
2007,4,6,61,9.955276705276706
2007,4,6,65,111.93550895690278
2007,4,6,67,6.684308205321368
2007,4,6,71,14.985
2007,4,6,77,0.3928571428571428
2007,4,6,85,10.1
2007,4,6,89,0.6236263736263734
2007,4,6,97,0.1550151975683889
2007,4,6,99,16.481203007518797
2007,4,6,101,0.6380368098159508
2007,4,6,107,0.7962264150943396
2007,4,6,111,0.0618336886993603
2007,4,6,113,5.818811441159024
2007,4,6,115,0.6098191214470283
2007,4,34,21,0.0
2007,4,34,33,0.0
2007,5,6,1,3.0
2007,5,6,7,23.075767716119397
2007,5,6,11,1.255639097744361
2007,5,6,13,19.93779983457403
2007,5,6,19,23.92768120484445
2007,5,6,21,3.6263736263736264
2007,5,6,29,50.19603388481437
2007,5,6,31,1.0357142857142858
2007,5,6,37,51.470770705465576
2007,5,6,41,7.386292834890965
2007,5,6,61,37.60209059233449
2007,5,6,65,94.96699845080063
2007,5,6,67,21.218558936335842
2007,5,6,71,11.216
2007,5,6,77,0.3142857142857143
2007,5,6,85,4.444444444444445
2007,5,6,89,1.9936708860759493
2007,5,6,97,20.802197802197803
2007,5,6,99,39.707205537016435
2007,5,6,101,1.2164705882352942
2007,5,6,107,19.271509281678775
2007,5,6,111,0.09076433121019101
2007,5,6,113,14.951861628896689
2007,5,6,115,1.3644067796610169
2007,5,34,1,1.0779220779220777
2007,5,34,3,1.49
2007,5,34,7,0.8999999999999999
2007,5,34,9,4.108333333333333
2007,5,34,11,2.729032258064516
2007,5,34,13,0.0
2007,5,34,15,12.125
2007,5,34,17,1.7
2007,5,34,19,0.0666666666666666
2007,5,34,21,0.1032258064516128
2007,5,34,23,0.5882352941176471
2007,5,34,25,0.9483870967741934
2007,5,34,27,0.06
2007,5,34,29,0.2774193548387096
2007,5,34,31,0.0
2007,5,34,33,0.0
2007,5,34,35,0.0543478260869565
2007,5,34,37,3.9
2007,5,49,35,4.721311475409836
2007,6,6,1,4.0
2007,6,6,7,68.40037280701753
2007,6,6,11,13.523809523809524
2007,6,6,13,28.66891460494812
2007,6,6,19,49.00155515240705
2007,6,6,21,7.836734693877551
2007,6,6,29,127.88522100303763
2007,6,6,31,2.502164502164502
2007,6,6,37,72.64672233842984
2007,6,6,41,18.239898989898993
2007,6,6,47,21.5
2007,6,6,61,151.08873839009289
2007,6,6,65,97.813833740183
2007,6,6,67,50.9062404286938
2007,6,6,71,26.927500000000002
2007,6,6,77,0.3333333333333333
2007,6,6,85,9.545454545454547
2007,6,6,89,73.99954512372635
2007,6,6,97,24.504030088062624
2007,6,6,99,91.91056056056055
2007,6,6,101,20.14
2007,6,6,107,161.32312925170066
2007,6,6,111,0.098468271334792
2007,6,6,113,43.65011429442243
2007,6,6,115,9.59438775510204
2007,6,34,1,3.0999999999999996
2007,6,34,3,2.993333333333333
2007,6,34,7,7.133333333333334
2007,6,34,9,16.105555555555554
2007,6,34,11,14.813333333333333
2007,6,34,13,1.1333333333333333
2007,6,34,15,16.491666666666667
2007,6,34,17,19.733333333333334
2007,6,34,19,0.4
2007,6,34,21,2.88
2007,6,34,23,2.0444444444444443
2007,6,34,25,3.14
2007,6,34,27,0.2466666666666666
2007,6,34,29,0.9933333333333332
2007,6,34,31,0.2666666666666666
2007,6,34,33,0.0666666666666666
2007,6,34,35,0.375
2007,6,34,37,3.7555555555555555
2007,6,49,35,44.5
2007,7,6,1,1.625
2007,7,6,7,46.555654761904755
2007,7,6,11,13.714285714285715
2007,7,6,13,99.77153316973086
2007,7,6,19,73.70288079975579
2007,7,6,21,15.0
2007,7,6,29,152.3301394397307
2007,7,6,31,46.77380952380952
2007,7,6,37,77.18039856271798
2007,7,6,41,23.957333333333334
2007,7,6,47,607.0
2007,7,6,61,371.27540391156464
2007,7,6,65,46.07368379651844
2007,7,6,67,53.00679345098335
2007,7,6,71,76.82000000000001
2007,7,6,75,2.0
2007,7,6,77,58.142857142857146
2007,7,6,85,4.7631578947368425
2007,7,6,89,139.26190476190476
2007,7,6,97,25.047863355691526
2007,7,6,99,33.431345353675454
2007,7,6,101,27.711428571428574
2007,7,6,107,188.5797014925373
2007,7,6,111,0.1338028169014083
2007,7,6,113,103.29734475321436
2007,7,6,115,18.58673469387755
2007,7,34,1,5.137096774193548
2007,7,34,3,8.896774193548387
2007,7,34,7,2.890322580645161
2007,7,34,9,7.231182795698924
2007,7,34,11,17.090322580645164
2007,7,34,13,1.2150537634408602
2007,7,34,15,15.330645161290322
2007,7,34,17,69.67741935483872
2007,7,34,19,0.5161290322580645
2007,7,34,21,7.258064516129032
2007,7,34,23,1.7849462365591398
2007,7,34,25,2.3483870967741933
2007,7,34,27,0.1741935483870967
2007,7,34,29,1.206451612903226
2007,7,34,31,0.1935483870967742
2007,7,34,33,0.314516129032258
2007,7,34,35,0.3548387096774193
2007,7,34,37,2.774193548387097
2007,7,38,105,46.4
2007,7,49,35,140.5217391304348
2007,8,6,1,149.47591240875911
2007,8,6,7,29.62624549819928
2007,8,6,11,2.0408163265306123
2007,8,6,13,87.84718936118136
2007,8,6,19,134.84472298836454
2007,8,6,21,6.323809523809524
2007,8,6,29,260.42531838505107
2007,8,6,31,74.85714285714286
2007,8,6,37,62.53793401493168
2007,8,6,41,14.617561807331628
2007,8,6,47,108.5
2007,8,6,61,250.2121177824307
2007,8,6,65,35.04847540431267
2007,8,6,67,49.58663611229946
2007,8,6,71,32.096
2007,8,6,77,0.0476190476190476
2007,8,6,85,5.909090909090909
2007,8,6,89,84.81835398815872
2007,8,6,97,32.97507833920877
2007,8,6,99,93.18934863586027
2007,8,6,101,13.958857142857145
2007,8,6,107,376.88878127522196
2007,8,6,111,0.15086206896551718
2007,8,6,113,61.39950131584578
2007,8,6,115,19.857142857142858
2007,8,34,1,3.443548387096774
2007,8,34,3,8.819354838709678
2007,8,34,7,1.929032258064516
2007,8,34,9,1.4408602150537635
2007,8,34,11,15.606451612903225
2007,8,34,13,0.1935483870967742
2007,8,34,15,9.830645161290322
2007,8,34,17,51.87096774193548
2007,8,34,19,0.4408602150537634
2007,8,34,21,5.245161290322581
2007,8,34,23,1.4193548387096775
2007,8,34,25,3.032258064516129
2007,8,34,27,0.4064516129032258
2007,8,34,29,1.058064516129032
2007,8,34,31,0.0967741935483871
2007,8,34,33,6.32258064516129
2007,8,34,35,0.1693548387096774
2007,8,34,37,3.301075268817204
2007,8,38,105,7.0
2007,8,49,35,147.3728813559322
2007,9,6,1,42.88333333333333
2007,9,6,7,38.450172784159896
2007,9,6,11,2.2857142857142856
2007,9,6,13,136.6809207147992
2007,9,6,19,98.16737962741483
2007,9,6,21,0.9285714285714286
2007,9,6,29,128.43428013593166
2007,9,6,31,0.1785714285714285
2007,9,6,37,39.25876562461928
2007,9,6,41,10.531501831501831
2007,9,6,47,76.75
2007,9,6,61,148.40339251743816
2007,9,6,65,22.61641429436705
2007,9,6,67,46.94056416124479
2007,9,6,71,18.9425
2007,9,6,77,0.0476190476190476
2007,9,6,85,1.9652777777777777
2007,9,6,89,174.4230902028485
2007,9,6,97,12.797785780979059
2007,9,6,99,122.01127630539395
2007,9,6,101,4.441860465116279
2007,9,6,107,417.19739952718675
2007,9,6,111,0.2387755102040815
2007,9,6,113,58.055358503137235
2007,9,6,115,5.959183673469388
2007,9,34,1,0.9166666666666665
2007,9,34,3,4.493333333333333
2007,9,34,7,1.0266666666666666
2007,9,34,9,1.322222222222222
2007,9,34,11,4.026666666666666
2007,9,34,13,0.1
2007,9,34,15,7.7
2007,9,34,17,22.1
2007,9,34,19,0.34444444444444433
2007,9,34,21,3.4466666666666668
2007,9,34,23,1.011111111111111
2007,9,34,25,1.3866666666666667
2007,9,34,27,0.0666666666666666
2007,9,34,29,0.6133333333333333
2007,9,34,31,0.2333333333333333
2007,9,34,33,0.55
2007,9,34,35,0.1416666666666666
2007,9,34,37,0.7555555555555555
2007,9,49,35,51.04347826086956
2007,10,6,1,18.95
2007,10,6,7,11.789340418101084
2007,10,6,11,2.4952380952380953
2007,10,6,13,82.08685268979386
2007,10,6,19,90.21713947990544
2007,10,6,21,0.7142857142857142
2007,10,6,29,20.991831306990882
2007,10,6,31,0.0571428571428571
2007,10,6,37,37.75286669851887
2007,10,6,41,3.895709570957096
2007,10,6,61,41.60237212750185
2007,10,6,65,89.57175010947307
2007,10,6,67,15.869533140984437
2007,10,6,71,17.708000000000002
2007,10,6,77,0.0294117647058823
2007,10,6,85,2.68
2007,10,6,89,0.6280864197530863
2007,10,6,97,11.56969696969697
2007,10,6,99,32.52078392020921
2007,10,6,101,0.9344894026974951
2007,10,6,107,278.4077380952381
2007,10,6,111,0.2413194444444444
2007,10,6,113,10.403249268665338
2007,10,6,115,0.6088435374149658
2007,10,34,1,0.0
2007,10,34,3,1.4129032258064516
2007,10,34,7,0.4258064516129032
2007,10,34,9,0.3924731182795698
2007,10,34,11,2.174193548387097
2007,10,34,13,0.0
2007,10,34,15,1.411290322580645
2007,10,34,17,3.1290322580645165
2007,10,34,19,0.0
2007,10,34,21,0.432258064516129
2007,10,34,23,0.3118279569892473
2007,10,34,25,0.0
2007,10,34,27,0.0
2007,10,34,29,0.0
2007,10,34,31,0.0
2007,10,34,33,1.129032258064516
2007,10,34,35,0.0725806451612903
2007,10,34,37,0.086021505376344
2007,11,6,13,0.3407821229050278
2007,11,6,19,3.5384615384615383
2007,11,6,37,83.58450824029771
2007,11,6,41,4.541666666666667
2007,11,6,61,0.0037878787878787
2007,11,6,65,53.41142857142857
2007,11,6,67,5.552908814774315
2007,11,6,71,31.8125
2007,11,6,77,0.0952380952380952
2007,11,6,85,3.0
2007,11,6,97,4.525423728813559
2007,11,6,99,0.7597402597402596
2007,11,6,111,0.049586776859503995
2007,11,6,113,2.7597796452489534
2007,12,6,13,0.1502659574468084
2007,12,6,37,23.739968528717547
2007,12,6,61,0.0037593984962406
2007,12,6,65,19.15
2007,12,6,67,1.752710163510549
2007,12,6,71,21.485
2007,12,6,77,0.032258064516129
2007,12,6,113,1.2701397213104806
2008,1,6,13,0.0306122448979591
2008,1,6,37,3.9272727272727272
2008,1,6,61,0.0023809523809523
2008,1,6,65,149.53846153846155
2008,1,6,67,2.6697560975609758
2008,1,6,71,3.355
2008,1,6,77,0.0303030303030303
2008,1,6,113,0.06501547987616091
2008,2,6,13,2.6018206157965196
2008,2,6,37,1.596103896103896
2008,2,6,61,0.0035714285714285
2008,2,6,65,80.3125
2008,2,6,67,0.9679095899063423
2008,2,6,71,0.25
2008,2,6,113,0.9908358409075767
2008,3,6,13,4.607744360902256
2008,3,6,19,0.1376370280146162
2008,3,6,29,0.894736842105263
2008,3,6,31,0.0
2008,3,6,37,15.766061260890444
2008,3,6,41,0.6923076923076922
2008,3,6,61,1.5571428571428572
2008,3,6,65,113.44874835309618
2008,3,6,67,3.877467708188711
2008,3,6,71,7.102500000000001
2008,3,6,85,3.3
2008,3,6,97,1.8571428571428572
2008,3,6,99,0.2664165103189492
2008,3,6,113,3.382630977736753
2008,4,6,1,0.8988095238095237
2008,4,6,7,1.8439334637964773
2008,4,6,11,1.0982142857142856
2008,4,6,13,5.913440715883668
2008,4,6,19,8.494991494991496
2008,4,6,21,0.1142857142857142
2008,4,6,29,16.4015849218248
2008,4,6,31,0.0
2008,4,6,37,84.58635265700484
2008,4,6,41,3.7410502540937323
2008,4,6,61,12.01078167115903
2008,4,6,65,208.7439048376313
2008,4,6,67,5.766518141811134
2008,4,6,71,31.006000000000004
2008,4,6,77,0.1071428571428571
2008,4,6,85,0.7118644067796609
2008,4,6,89,0.1666666666666666
2008,4,6,97,4.9773404255319145
2008,4,6,99,3.173248161053039
2008,4,6,101,0.3656174334140435
2008,4,6,107,18.65142857142857
2008,4,6,111,0.141955835962145
2008,4,6,113,3.579319484661632
2008,4,6,115,0.3183673469387754
2008,4,34,21,0.0
2008,4,34,33,0.0
2008,5,6,1,1.7904761904761903
2008,5,6,7,14.677083333333334
2008,5,6,11,1.5357142857142858
2008,5,6,13,19.109867452135497
2008,5,6,19,32.643910799195446
2008,5,6,21,0.16964285714285698
2008,5,6,29,21.707148236542032
2008,5,6,31,0.0857142857142856
2008,5,6,37,80.61047388009412
2008,5,6,41,6.706190476190476
2008,5,6,47,2.0
2008,5,6,61,36.599489795918366
2008,5,6,65,112.54508431306931
2008,5,6,67,19.62702947845805
2008,5,6,71,33.144999999999996
2008,5,6,77,1.380952380952381
2008,5,6,85,2.533333333333333
2008,5,6,89,0.7189054726368158
2008,5,6,97,11.193546365914786
2008,5,6,99,44.782968703255136
2008,5,6,101,0.8902255639097744
2008,5,6,107,15.757575757575758
2008,5,6,111,0.3144016227180526
2008,5,6,113,23.635115068452883
2008,5,6,115,0.9387755102040816
2008,5,34,1,3.519480519480519
2008,5,34,3,1.26
2008,5,34,7,5.8100000000000005
2008,5,34,9,7.691666666666666
2008,5,34,11,11.051612903225806
2008,5,34,13,3.129032258064516
2008,5,34,15,0.0
2008,5,34,17,10.25
2008,5,34,19,0.0
2008,5,34,21,1.6129032258064515
2008,5,34,23,4.019607843137255
2008,5,34,25,5.283870967741935
2008,5,34,27,0.0
2008,5,34,29,0.7741935483870968
2008,5,34,31,0.0
2008,5,34,33,0.7096774193548386
2008,5,34,35,0.25
2008,5,34,37,5.066666666666666
2008,5,49,35,1.4133333333333336
2008,6,6,1,8.826617826617827
2008,6,6,7,34.65794287898646
2008,6,6,11,7.591836734693878
2008,6,6,13,33.059639389736475
2008,6,6,19,63.83870560597363
2008,6,6,21,2.321428571428571
2008,6,6,29,20.679516371574096
2008,6,6,31,0.1428571428571428
2008,6,6,37,92.52676902536714
2008,6,6,41,9.36437908496732
2008,6,6,61,103.7458617576244
2008,6,6,65,120.01654324636291
2008,6,6,67,63.31958952750978
2008,6,6,71,52.59711538461538
2008,6,6,77,3.5714285714285716
2008,6,6,85,4.412790697674419
2008,6,6,89,1.5869565217391304
2008,6,6,97,11.587019018133569
2008,6,6,99,44.25438912048303
2008,6,6,101,11.971428571428572
2008,6,6,107,64.06426501035197
2008,6,6,111,0.1887640449438201
2008,6,6,113,82.03140292400774
2008,6,6,115,6.13265306122449
2008,6,34,1,3.2083333333333335
2008,6,34,3,2.52
2008,6,34,7,10.913333333333332
2008,6,34,9,17.07222222222222
2008,6,34,11,13.546666666666667
2008,6,34,13,3.155555555555555
2008,6,34,15,0.0
2008,6,34,17,32.13333333333333
2008,6,34,19,0.8
2008,6,34,21,6.453333333333333
2008,6,34,23,14.444444444444445
2008,6,34,25,6.993333333333333
2008,6,34,27,1.146666666666667
2008,6,34,29,1.0866666666666667
2008,6,34,31,0.0666666666666666
2008,6,34,33,1.1583333333333332
2008,6,34,35,0.4416666666666666
2008,6,34,37,12.477777777777778
2008,6,38,105,6.222222222222222
2008,6,49,35,9.683333333333334
2008,7,6,1,46.609832451499116
2008,7,6,7,49.67914035898225
2008,7,6,11,19.185714285714287
2008,7,6,13,40.58860566049269
2008,7,6,19,79.21257078281394
2008,7,6,21,15.961904761904762
2008,7,6,29,44.33203397212544
2008,7,6,31,7.6952380952380945
2008,7,6,37,115.65044108097446
2008,7,6,41,12.833919698233652
2008,7,6,47,71.0
2008,7,6,61,559.4954212454213
2008,7,6,65,46.832408190211225
2008,7,6,67,90.76573572387241
2008,7,6,71,82.486
2008,7,6,77,1.7714285714285714
2008,7,6,85,4.26
2008,7,6,89,235.20138888888889
2008,7,6,97,19.24850898432522
2008,7,6,99,66.45969811529015
2008,7,6,101,41.857142857142854
2008,7,6,107,129.6742424242424
2008,7,6,111,0.160409556313993
2008,7,6,113,173.72796758302874
2008,7,6,115,16.66938775510204
2008,7,34,1,1.1209677419354838
2008,7,34,3,3.264516129032258
2008,7,34,7,4.903225806451613
2008,7,34,9,18.263440860215056
2008,7,34,11,4.574193548387096
2008,7,34,13,1.5483870967741935
2008,7,34,15,0.0
2008,7,34,17,16.64516129032258
2008,7,34,19,0.3333333333333333
2008,7,34,21,3.8774193548387097
2008,7,34,23,6.655913978494624
2008,7,34,25,2.7354838709677423
2008,7,34,27,1.038709677419355
2008,7,34,29,1.1161290322580641
2008,7,34,31,0.0
2008,7,34,33,1.008064516129032
2008,7,34,35,0.2177419354838709
2008,7,34,37,6.064516129032259
2008,7,38,105,50.285714285714285
2008,7,49,35,61.31788079470199
2008,8,6,1,54.02353344376536
2008,8,6,7,25.355636407014195
2008,8,6,11,1.2190476190476192
2008,8,6,13,121.78744939271256
2008,8,6,19,78.25746541491006
2008,8,6,21,5.619047619047619
2008,8,6,29,25.478292554590897
2008,8,6,31,32.833333333333336
2008,8,6,37,86.69947140063171
2008,8,6,41,22.1838139950816
2008,8,6,61,498.1006144393241
2008,8,6,65,26.105327718670615
2008,8,6,67,56.90683137092845
2008,8,6,71,87.95758464735363
2008,8,6,77,1.9285714285714288
2008,8,6,83,5.5
2008,8,6,85,4.9105691056910565
2008,8,6,89,6.091254752851711
2008,8,6,97,15.122298393041428
2008,8,6,99,96.35404552907632
2008,8,6,101,16.944285714285716
2008,8,6,107,255.0160587223395
2008,8,6,111,0.221327967806841
2008,8,6,113,103.57356916852622
2008,8,6,115,5.173469387755102
2008,8,34,1,1.7903225806451613
2008,8,34,3,5.148387096774194
2008,8,34,7,3.52258064516129
2008,8,34,9,12.844086021505376
2008,8,34,11,3.741935483870968
2008,8,34,13,0.2795698924731182
2008,8,34,15,0.0
2008,8,34,17,34.12903225806451
2008,8,34,19,0.2688172043010752
2008,8,34,21,3.0
2008,8,34,23,3.913978494623656
2008,8,34,25,1.4903225806451612
2008,8,34,27,0.4967741935483871
2008,8,34,29,0.9419354838709677
2008,8,34,31,0.0
2008,8,34,33,2.620967741935484
2008,8,34,35,0.2419354838709677
2008,8,34,37,2.913978494623656
2008,8,38,105,22.5
2008,8,49,35,126.38095238095238
2008,9,6,1,44.88748346560846
2008,9,6,7,15.529965540718656
2008,9,6,11,8.714285714285715
2008,9,6,13,94.28366646476881
2008,9,6,19,90.42188149626173
2008,9,6,21,4.190476190476191
2008,9,6,29,35.60894954730571
2008,9,6,31,20.464285714285715
2008,9,6,37,60.108321130157634
2008,9,6,41,17.964935064935066
2008,9,6,61,165.2406623026569
2008,9,6,65,47.63658578263841
2008,9,6,67,54.04838207519295
2008,9,6,71,74.44210526315788
2008,9,6,77,1.8636363636363635
2008,9,6,83,6.1891891891891895
2008,9,6,89,2.942857142857143
