DateTime,West Nile virus[en]
2023-01-26, 34
2023-01-27, 28
2023-01-28, 12
2023-01-29, 28
2023-01-30, 32
2023-01-31, 25
2023-02-01, 39
2023-02-02, 28
2023-02-03, 26
2023-02-04, 16
2023-02-05, 23
2023-02-06, 28
2023-02-07, 46
2023-02-08, 40
2023-02-09, 28
2023-02-10, 26
2023-02-11, 23
2023-02-12, 22
2023-02-13, 28
2023-02-14, 26
2023-02-15, 41
2023-02-16, 31
2023-02-17, 36
2023-02-18, 11
2023-02-19, 22
2023-02-20, 25
2023-02-21, 32
2023-02-22, 25
2023-02-23, 22
2023-02-24, 27
2023-02-25, 19
2023-02-26, 27
2023-02-27, 46
2023-02-28, 35
2023-03-01, 26
2023-03-02, 33
2023-03-03, 26
2023-03-04, 38
2023-03-05, 50
2023-03-06, 34
2023-03-07, 54
2023-03-08, 49
2023-03-09, 42
2023-03-10, 25
2023-03-11, 34
2023-03-12, 43
2023-03-13, 48
2023-03-14, 58
2023-03-15, 50
2023-03-16, 46
2023-03-17, 41
2023-03-18, 30
2023-03-19, 49
2023-03-20, 68
2023-03-21, 37
2023-03-22, 69
2023-03-23, 93
2023-03-24, 39
2023-03-25, 45
2023-03-26, 53
2023-03-27, 41
2023-03-28, 27
2023-03-29, 35
2023-03-30, 60
2023-03-31, 27
2023-04-01, 31
2023-04-02, 26
2023-04-03, 37
2023-04-04, 36
2023-04-05, 55
2023-04-06, 27
2023-04-07, 38
2023-04-08, 32
2023-04-09, 38
2023-04-10, 41
2023-04-11, 63
2023-04-12, 45
2023-04-13, 35
2023-04-14, 59
2023-04-15, 37
2023-04-16, 58
2023-04-17, 65
2023-04-18, 64
2023-04-19, 42
2023-04-20, 74
2023-04-21, 53
2023-04-22, 29
2023-04-23, 47
2023-04-24, 60
2023-04-25, 48
2023-04-26, 61
2023-04-27, 86
2023-04-28, 60
2023-04-29, 37
2023-04-30, 40
2023-05-01, 46
2023-05-02, 52
2023-05-03, 71
2023-05-04, 67
2023-05-05, 49
2023-05-06, 77
2023-05-07, 70
2023-05-08, 65
2023-05-09, 65
2023-05-10, 91
2023-05-11, 94
2023-05-12, 64
2023-05-13, 33
2023-05-14, 39
2023-05-15, 78
2023-05-16, 56
2023-05-17, 55
2023-05-18, 41
2023-05-19, 34
2023-05-20, 23
2023-05-21, 42
2023-05-22, 58
2023-05-23, 56
2023-05-24, 87
2023-05-25, 66
2023-05-26, 41
2023-05-27, 46
2023-05-28, 56
2023-05-29, 51
2023-05-30, 65
2023-05-31, 73
2023-06-01, 59
2023-06-02, 63
2023-06-03, 54
2023-06-04, 59
2023-06-05, 82
2023-06-06, 46
2023-06-07, 69
2023-06-08, 55
2023-06-09, 79
2023-06-10, 56
2023-06-11, 52
2023-06-12, 73
2023-06-13, 54
2023-06-14, 140
2023-06-15, 100
2023-06-16, 76
2023-06-17, 97
2023-06-18, 78
2023-06-19, 118
2023-06-20, 99
2023-06-21, 94
2023-06-22, 107
2023-06-23, 94
2023-06-24, 62
2023-06-25, 103
2023-06-26, 105
2023-06-27, 80
2023-06-28, 90
2023-06-29, 82
2023-06-30, 59
2023-07-01, 58
2023-07-02, 55
2023-07-03, 67
2023-07-04, 62
2023-07-05, 55
2023-07-06, 76
2023-07-07, 53
2023-07-08, 51
2023-07-09, 53
2023-07-10, 39
