year,month,statefp,countyfp,infectionRate
2021,6,38,105,0.0
2021,6,46,11,0.0014084507042253522
2021,6,46,29,0.0
2021,6,46,33,0.0
2021,6,46,35,0.0
2021,6,46,47,0.0
2021,6,46,59,0.0
2021,6,46,65,0.0
2021,6,46,83,0.0
2021,6,46,99,0.0
2021,6,49,11,0.0
2021,6,49,35,0.0
2021,6,53,5,0.0
2021,6,53,25,0.0
2021,6,53,39,0.0
2021,6,53,53,0.0
2021,6,53,67,0.0
2021,6,53,73,0.0
2021,6,53,77,0.0
2021,6,56,39,0.0
2021,7,4,13,0.008689355539464157
2021,7,4,21,0.0028169014084507044
2021,7,4,27,0.05660377358490566
2021,7,6,1,0.0
2021,7,6,7,0.006502343868138515
2021,7,6,13,0.0004805382027871216
2021,7,6,19,0.007879352706938915
2021,7,6,29,0.005050505050505051
2021,7,6,31,0.0
2021,7,6,37,0.003128760529482551
2021,7,6,41,0.0
2021,7,6,61,0.0017379550062759487
2021,7,6,65,0.0010314185972707078
2021,7,6,67,0.001594048884165781
2021,7,6,71,0.00018570102135561745
2021,7,6,83,0.0
2021,7,6,85,0.0
2021,7,6,89,0.0018515880928642644
2021,7,6,97,0.0
2021,7,6,99,0.002125809256933037
2021,7,6,101,0.0024779735682819385
2021,7,6,107,0.0010526315789473684
2021,7,6,113,0.00039052330122363966
2021,7,6,115,0.0035746201966041107
2021,7,16,45,0.0012623364700481983
2021,7,31,13,0.0009107468123861566
2021,7,31,55,0.015873015873015872
2021,7,31,79,0.0
2021,7,31,89,0.0
2021,7,31,111,0.0
2021,7,31,157,0.0017162471395881006
2021,7,31,179,0.0
2021,7,34,1,0.0016366612111292963
2021,7,34,3,0.006870409855484482
2021,7,34,9,0.0003418803418803419
2021,7,34,11,0.0
2021,7,34,15,0.001669449081803005
2021,7,34,17,0.0021747009786154403
2021,7,34,19,0.0005841121495327102
2021,7,34,21,0.00411522633744856
2021,7,34,23,0.005644811115935736
2021,7,34,25,0.003799392097264438
2021,7,34,29,0.006031363088057901
2021,7,34,31,0.000687757909215956
2021,7,34,33,0.0
2021,7,34,35,0.007022471910112359
2021,7,34,37,0.00042607584149978694
2021,7,38,105,0.0
2021,7,46,5,0.00411522633744856
2021,7,46,11,0.0003367003367003367
2021,7,46,13,0.0013767783386874712
2021,7,46,29,0.0014727540500736377
2021,7,46,35,0.0
2021,7,46,59,0.009900990099009901
2021,7,46,65,0.0037907505686125853
2021,7,46,83,0.0016474464579901153
2021,7,46,99,0.00031867431485022306
2021,7,49,5,0.0
2021,7,49,11,0.0007286040856474103
2021,7,49,35,0.0006653189692673814
2021,7,53,5,0.0008857395925597874
2021,7,53,25,0.0002582978173834431
2021,7,53,39,0.0
2021,7,53,53,0.0
2021,7,53,67,0.0
2021,7,53,73,0.0
2021,7,53,77,0.0011117287381878821
2021,7,56,39,0.009433962264150943
2021,8,4,12,0.013513513513513514
2021,8,4,13,0.021075032607949476
2021,8,4,21,0.021026072329688814
2021,8,4,27,0.006102877070619006
2021,8,6,1,0.0
2021,8,6,7,0.008549715009499683
2021,8,6,13,0.0008010680907877169
2021,8,6,19,0.008905852417302799
2021,8,6,29,0.012466307277628033
2021,8,6,37,0.005197505197505198
2021,8,6,41,0.0
2021,8,6,61,0.004096921456162941
2021,8,6,65,0.0033903451067705697
2021,8,6,67,0.003518555400650601
2021,8,6,71,0.0006503360069369175
2021,8,6,83,0.0
2021,8,6,85,0.0010834236186348862
2021,8,6,89,0.003628666465074085
2021,8,6,97,0.0
2021,8,6,99,0.007592097316883789
2021,8,6,101,0.006274509803921568
2021,8,6,107,0.005274261603375527
2021,8,6,113,0.0037646402677077523
2021,8,6,115,0.004971590909090909
2021,8,16,45,0.0051813471502590676
2021,8,31,13,0.011152416356877323
2021,8,31,55,0.0
2021,8,31,79,0.009009009009009009
2021,8,31,89,0.010869565217391304
2021,8,31,111,0.002702702702702703
2021,8,31,157,0.0022010271460014674
2021,8,31,179,0.0
2021,8,34,1,0.007802340702210663
2021,8,34,3,0.01352657004830918
2021,8,34,9,0.001924310455420141
2021,8,34,11,0.006289308176100629
2021,8,34,15,0.0125
2021,8,34,17,0.013272311212814645
2021,8,34,19,0.007701863354037267
2021,8,34,21,0.013452914798206279
2021,8,34,23,0.0151431718061674
2021,8,34,25,0.014760147601476014
2021,8,34,29,0.013986013986013986
2021,8,34,31,0.018465909090909092
2021,8,34,33,0.0
2021,8,34,35,0.015370138017565873
2021,8,34,37,0.0015552099533437014
2021,8,38,105,0.004405286343612335
2021,8,46,5,0.01694915254237288
2021,8,46,11,0.0014858841010401188
2021,8,46,13,0.002337441563960901
2021,8,46,29,0.002125193199381762
2021,8,46,35,0.0
2021,8,46,59,0.0
2021,8,46,65,0.012422360248447204
2021,8,46,83,0.00299625468164794
2021,8,46,99,0.0015455950540958269
2021,8,49,5,0.0010541110330288123
2021,8,49,11,0.0024963468095470045
2021,8,49,35,0.0038836962431711675
2021,8,53,5,0.0031779661016949155
2021,8,53,25,0.0004956383822363204
2021,8,53,53,0.0
2021,8,53,77,0.006279434850863423
2021,8,56,39,0.0
2021,9,4,12,0.0
2021,9,4,13,0.0203820948572698
2021,9,4,21,0.011353711790393014
2021,9,4,27,0.003937007874015748
2021,9,6,1,0.0
2021,9,6,7,0.00048661800486618007
2021,9,6,13,0.0005441683294032287
2021,9,6,19,0.00407185628742515
2021,9,6,29,0.004355400696864111
2021,9,6,37,0.005843785632839224
2021,9,6,41,0.0
2021,9,6,61,0.001689545934530095
2021,9,6,65,0.0008571700688910759
2021,9,6,67,0.0019725010152578755
2021,9,6,71,0.0003104625892579944
2021,9,6,83,0.0
2021,9,6,85,0.0
2021,9,6,89,0.0008869179600886918
2021,9,6,97,0.0
2021,9,6,99,0.002120047701073274
2021,9,6,101,0.004464285714285714
2021,9,6,107,0.002232600057351194
2021,9,6,111,0.0
2021,9,6,113,0.002139733928737557
2021,9,6,115,0.0016863406408094434
2021,9,16,45,0.004301075268817204
2021,9,31,13,0.0
2021,9,31,55,0.0
2021,9,31,79,0.005025125628140704
2021,9,31,89,0.0
2021,9,31,111,0.0
2021,9,31,157,0.0
2021,9,31,179,0.020618556701030927
2021,9,34,1,0.009837962962962963
2021,9,34,3,0.014388489208633094
2021,9,34,5,0.0
2021,9,34,7,0.0
2021,9,34,9,0.003646677471636953
2021,9,34,11,0.0
2021,9,34,15,0.0080545229244114
2021,9,34,17,0.0039603960396039604
2021,9,34,19,0.010978956999085087
2021,9,34,21,0.012552301255230125
2021,9,34,23,0.016181229773462782
2021,9,34,25,0.0038461538461538464
2021,9,34,27,0.0
2021,9,34,29,0.024691358024691357
2021,9,34,31,0.01824817518248175
2021,9,34,33,0.0
2021,9,34,35,0.013596193065941536
2021,9,34,37,0.005244755244755245
2021,9,46,83,0.008264462809917356
2021,9,46,99,0.0021119324181626186
2021,9,49,11,0.0010741138560687433
2021,9,49,35,0.007533482142857143
2021,9,53,5,0.00228310502283105
2021,9,53,25,0.0
2021,9,53,53,0.0
2021,10,4,12,0.0
2021,10,4,13,0.008117776554760594
2021,10,4,21,0.0028089887640449437
2021,10,4,27,0.0011123470522803114
2021,10,6,1,0.0
2021,10,6,7,0.0
2021,10,6,13,0.0
2021,10,6,19,0.0006389776357827476
2021,10,6,29,0.0
2021,10,6,37,0.002874251497005988
2021,10,6,41,0.0
2021,10,6,61,0.0
2021,10,6,65,3.710299792223212e-05
2021,10,6,67,0.0019292604501607716
2021,10,6,71,0.0010672358591248667
2021,10,6,83,0.0
2021,10,6,85,0.0
2021,10,6,89,0.0
2021,10,6,97,0.016129032258064516
2021,10,6,99,0.00038476337052712584
2021,10,6,107,0.0002555583950932788
2021,10,6,113,0.00186219739292365
2021,10,34,1,0.004914004914004914
2021,10,34,3,0.0024449877750611247
2021,10,34,9,0.004092071611253197
2021,10,34,11,0.0
2021,10,34,15,0.0
2021,10,34,17,0.0009345794392523365
2021,10,34,19,0.010256410256410256
2021,10,34,21,0.0
2021,10,34,23,0.007029876977152899
2021,10,34,25,0.0
2021,10,34,29,0.0
2021,10,34,31,0.005291005291005291
2021,10,34,33,0.0
2021,10,34,35,0.004784688995215311
2021,10,34,37,0.011382113821138212
2021,10,46,83,0.0
2021,10,46,99,0.0
2021,10,49,35,0.009446693657219974
2021,11,4,13,0.0019497928345113332
2021,11,6,1,0.0
2021,11,6,37,0.00045310376076121433
2021,11,6,61,0.0
2021,11,6,65,0.0001374192661811186
2021,11,6,71,0.0
2021,11,6,83,0.0
2021,11,6,85,0.0
2021,11,34,21,0.0
2021,12,4,13,0.0
2021,12,6,61,0.0
2021,12,6,65,0.0
2022,1,4,13,0.0
2022,1,6,1,0.0
2022,1,6,61,0.0
2022,1,6,65,0.0005299417064122947
2022,2,4,13,0.0
2022,2,6,1,0.0
2022,2,6,61,0.0
2022,2,6,65,0.0
2022,2,6,71,0.0
2022,3,4,13,0.00020889910173386254
2022,3,6,1,0.0
2022,3,6,37,0.0
2022,3,6,61,0.0
2022,3,6,65,0.0
2022,3,6,71,0.0
2022,3,6,89,0.0
2022,4,4,12,0.0
2022,4,4,13,0.0
2022,4,4,21,0.0
2022,4,4,27,0.0
2022,4,6,1,0.0
2022,4,6,7,0.0
2022,4,6,29,0.0
2022,4,6,37,0.0
2022,4,6,41,0.0
2022,4,6,61,0.0
2022,4,6,65,0.0
2022,4,6,71,0.0
2022,4,6,83,0.0
2022,4,6,89,0.0
2022,4,6,97,0.0
2022,4,6,107,0.0
2022,4,34,21,0.0
2022,5,4,13,0.0001257071024512885
2022,5,4,19,0.0
2022,5,4,21,0.0
2022,5,4,27,0.0
2022,5,6,1,0.0
2022,5,6,7,0.0
2022,5,6,13,0.0
2022,5,6,19,0.0004930966469428008
2022,5,6,29,0.0006345177664974619
2022,5,6,37,0.0
2022,5,6,41,0.0
2022,5,6,61,0.0
2022,5,6,65,0.0
2022,5,6,67,0.0
2022,5,6,71,0.0
2022,5,6,83,0.0
2022,5,6,85,0.0
2022,5,6,89,0.0
2022,5,6,97,0.0
2022,5,6,99,0.0
2022,5,6,101,0.0
2022,5,6,107,0.0
2022,5,6,111,0.0
2022,5,6,113,0.0
2022,5,6,115,0.0
2022,5,31,111,0.0
2022,5,34,3,0.0
2022,5,34,9,0.0
2022,5,34,11,0.0
2022,5,34,15,0.0
2022,5,34,19,0.0
2022,5,34,21,0.0
2022,5,34,25,0.0
2022,5,34,29,0.0
2022,5,34,31,0.0
2022,5,34,33,0.0
2022,5,34,35,0.0
2022,5,46,11,0.0
2022,5,46,29,0.0
2022,5,46,65,0.0
2022,5,46,83,0.0
2022,5,46,99,0.0
2022,5,56,39,0.0
2022,6,4,13,0.0005298013245033113
2022,6,4,21,0.0
2022,6,4,27,0.0
2022,6,6,1,0.0
2022,6,6,7,0.0
2022,6,6,13,0.0
2022,6,6,19,0.00207131232430833
2022,6,6,29,0.005030743432084964
2022,6,6,37,0.0010326429923699157
2022,6,6,41,0.0
2022,6,6,61,0.0004222972972972973
2022,6,6,65,0.00018656136314169336
2022,6,6,67,0.0003774653203736907
2022,6,6,71,0.000419639110365086
2022,6,6,83,0.0
2022,6,6,85,0.0013449899125756557
2022,6,6,89,0.0006983240223463687
2022,6,6,97,0.0
2022,6,6,99,0.0
2022,6,6,101,0.0003372681281618887
2022,6,6,107,0.001599061883694899
2022,6,6,111,0.0
2022,6,6,113,0.0
2022,6,6,115,0.0
2022,6,31,13,0.0
2022,6,31,55,0.0
2022,6,31,79,0.0
2022,6,31,89,0.0
2022,6,31,111,0.0
2022,6,31,157,0.0
2022,6,31,173,0.0
2022,6,31,179,0.0
2022,6,34,1,0.0
2022,6,34,3,0.0004729250413809411
2022,6,34,11,0.0
2022,6,34,15,0.0009220839096357768
2022,6,34,17,0.0
2022,6,34,19,0.0
2022,6,34,21,0.0
2022,6,34,23,0.0
2022,6,34,25,0.0
2022,6,34,29,0.0
2022,6,34,31,0.0
2022,6,34,33,0.0
2022,6,34,35,0.0
2022,6,34,37,0.0
2022,6,46,5,0.0
2022,6,46,11,0.0
2022,6,46,13,0.008849557522123894
2022,6,46,29,0.0
2022,6,46,35,0.0
2022,6,46,59,0.0
2022,6,46,65,0.0
2022,6,46,83,0.0
2022,6,46,99,0.0
2022,6,49,11,0.0
2022,6,49,35,0.0
2022,6,53,5,0.0
2022,6,53,25,0.0
2022,6,53,57,0.0
2022,6,53,67,0.0
2022,6,53,77,0.0
2022,6,56,39,0.0
2022,7,4,13,0.000284846183061147
2022,7,4,19,0.0
2022,7,4,21,0.0
2022,7,4,27,0.0
2022,7,6,1,0.0
2022,7,6,7,0.0012555803571428572
2022,7,6,13,0.00102880658436214
2022,7,6,19,0.007642663043478261
2022,7,6,21,0.0
2022,7,6,29,0.009764503159103963
2022,7,6,37,0.005173269080858904
2022,7,6,41,0.0
2022,7,6,61,0.0030320813771517996
2022,7,6,65,0.0026607875931275657
2022,7,6,67,0.000852099817407182
2022,7,6,71,0.006364022061943148
2022,7,6,83,0.0
2022,7,6,85,0.0016552865714876887
2022,7,6,89,0.0014582573824279985
2022,7,6,97,0.0
2022,7,6,99,0.0008639308855291577
2022,7,6,101,0.004777070063694267
2022,7,6,107,0.008181850521148304
2022,7,6,111,0.0
2022,7,6,113,0.0012448132780082987
2022,7,6,115,0.001932367149758454
2022,7,31,13,0.0
2022,7,31,55,0.0
2022,7,31,79,0.0625
2022,7,31,89,0.0
2022,7,31,111,0.0
2022,7,31,157,0.0
2022,7,31,173,0.0
2022,7,31,179,0.0
2022,7,34,1,0.0
2022,7,34,3,0.005668016194331984
2022,7,34,11,0.0
2022,7,34,15,0.0009794319294809011
2022,7,34,17,0.003795866722901729
2022,7,34,19,0.0
2022,7,34,21,0.006035003017501509
2022,7,34,23,0.004392386530014641
2022,7,34,25,0.0008389261744966443
2022,7,34,29,0.007532956685499058
2022,7,34,31,0.005280528052805281
2022,7,34,33,0.0
2022,7,34,35,0.0011350737797956867
2022,7,34,37,0.0
2022,7,38,105,0.0
2022,7,46,5,0.004678362573099415
2022,7,46,11,0.0015349194167306216
2022,7,46,13,0.0017788319003854136
2022,7,46,29,0.0006765899864682003
2022,7,46,33,0.0
2022,7,46,35,0.0
2022,7,46,47,0.0
2022,7,46,59,0.0
2022,7,46,65,0.0011402508551881414
2022,7,46,83,0.0010649627263045794
2022,7,46,99,0.001358490566037736
2022,7,49,5,0.0
2022,7,49,11,1.01124504489928e-05
2022,7,49,35,0.0
2022,7,53,5,0.0003869969040247678
2022,7,53,25,0.0
2022,7,53,39,0.0
2022,7,53,53,0.0
2022,7,53,57,0.0
2022,7,53,67,0.0
2022,7,53,73,0.0
2022,7,53,77,0.0
2022,7,56,39,0.015384615384615385
2022,8,4,12,0.0
2022,8,4,13,0.0006712010023268301
2022,8,4,19,0.0
2022,8,4,21,0.005649717514124294
2022,8,4,27,0.0
2022,8,6,1,0.0
2022,8,6,7,0.007477243172951885
2022,8,6,13,0.00030845157310302283
2022,8,6,19,0.007785736530675802
2022,8,6,21,0.005
2022,8,6,29,0.013238289205702648
2022,8,6,31,0.02
2022,8,6,37,0.012614542425324289
2022,8,6,41,0.0
2022,8,6,61,0.005692829457364341
2022,8,6,65,0.002866456834532374
2022,8,6,67,0.0013676148796498905
2022,8,6,71,0.010300044782803403
2022,8,6,83,0.0
2022,8,6,85,0.0016460905349794238
2022,8,6,89,0.004703013412297509
2022,8,6,97,0.0
2022,8,6,99,0.0026619343389529724
2022,8,6,101,0.008647313156269302
2022,8,6,107,0.013383871389360869
2022,8,6,113,0.005486610058785108
2022,8,6,115,0.005702066999287242
2022,8,16,45,0.022004889975550123
2022,8,31,13,0.0021413276231263384
2022,8,31,55,0.0
2022,8,31,79,0.005952380952380952
2022,8,31,89,0.0035211267605633804
2022,8,31,111,0.0
2022,8,31,157,0.0
2022,8,31,179,0.0035087719298245615
2022,8,34,1,0.003127443315089914
2022,8,34,3,0.01344364012409514
2022,8,34,11,0.0
2022,8,34,15,0.00655933214072749
2022,8,34,17,0.018026565464895637
2022,8,34,19,0.003982300884955752
2022,8,34,21,0.013126491646778043
2022,8,34,23,0.01304181051016494
2022,8,34,25,0.008710801393728223
2022,8,34,29,0.018867924528301886
2022,8,34,31,0.011857707509881422
2022,8,34,33,0.0
2022,8,34,35,0.010897435897435897
2022,8,34,37,0.0013123359580052493
2022,8,38,105,0.0017425397516880855
2022,8,46,5,0.006134969325153374
2022,8,46,11,0.006901311249137336
2022,8,46,13,0.0020865936358894104
2022,8,46,29,0.005263157894736842
2022,8,46,35,0.0
2022,8,46,59,0.0
2022,8,46,65,0.0
2022,8,46,83,0.010256410256410256
2022,8,46,99,0.00933448573898012
2022,8,49,5,0.0
2022,8,49,11,0.00012219430421799463
2022,8,49,35,0.0013942566410645272
2022,8,53,5,0.0015343306482546988
2022,8,53,25,0.0
2022,8,53,39,0.0
2022,8,53,53,0.0
2022,8,53,57,0.0
2022,8,53,67,0.0
2022,8,53,73,0.0
2022,8,53,77,0.0
2022,8,56,39,0.0
2022,9,4,13,0.001281080766319222
2022,9,4,19,0.0
2022,9,4,21,0.0
2022,9,4,27,0.0
2022,9,6,1,0.0
2022,9,6,7,0.002179598953792502
2022,9,6,13,0.0
2022,9,6,19,0.0024702121476315024
2022,9,6,21,0.0
2022,9,6,29,0.002960331557134399
2022,9,6,31,0.005
2022,9,6,37,0.01235146966854284
2022,9,6,41,0.0
2022,9,6,61,0.0022650056625141564
2022,9,6,65,0.0003367910548295837
2022,9,6,67,0.0023832221163012394
2022,9,6,71,0.004022988505747126
2022,9,6,81,0.0
2022,9,6,83,0.0
2022,9,6,85,0.0009417969485778867
2022,9,6,89,0.0013761467889908258
2022,9,6,97,0.0
2022,9,6,99,0.0025278940027894004
2022,9,6,101,0.009900990099009901
2022,9,6,107,0.005473437728669691
2022,9,6,111,0.0
2022,9,6,113,0.0057445868316394165
2022,9,6,115,0.0
2022,9,16,45,0.024096385542168676
2022,9,31,13,0.0
2022,9,31,55,0.01020408163265306
2022,9,31,79,0.010183299389002037
2022,9,31,89,0.0
2022,9,31,111,0.012195121951219513
2022,9,31,157,0.0
2022,9,31,179,0.009324009324009324
2022,9,34,1,0.0008203445447087777
2022,9,34,3,0.007384376214535562
2022,9,34,5,0.0
2022,9,34,9,0.05405405405405406
2022,9,34,11,0.004901960784313725
2022,9,34,15,0.00911854103343465
2022,9,34,17,0.004962779156327543
2022,9,34,19,0.0035211267605633804
2022,9,34,21,0.013888888888888888
2022,9,34,23,0.006853226727584237
2022,9,34,25,0.00784313725490196
2022,9,34,29,0.014084507042253521
2022,9,34,31,0.011502516175413372
2022,9,34,33,0.001841620626151013
2022,9,34,35,0.00683371298405467
2022,9,34,37,0.001594896331738437
2022,9,38,105,0.0
2022,9,46,83,0.01125703564727955
2022,9,46,99,0.006983240223463687
2022,9,49,5,0.0
2022,9,49,11,0.0002424095509363069
2022,9,49,35,0.002566954736031488
2022,9,53,5,0.0
2022,9,53,25,0.0
2022,9,53,53,0.0
2022,9,53,57,0.0
2022,9,53,77,0.0
2022,9,56,39,0.0
2022,10,4,12,0.0
2022,10,4,13,0.0012705238467552776
2022,10,4,19,0.0
2022,10,4,21,0.0
2022,10,4,27,0.0012330456226880395
2022,10,6,1,0.0
2022,10,6,7,0.0
2022,10,6,11,0.0
2022,10,6,13,0.0
2022,10,6,19,0.0006395224898742272
2022,10,6,29,0.0
2022,10,6,37,0.006090524426208489
2022,10,6,41,0.0
2022,10,6,61,0.0
2022,10,6,65,6.241937497399193e-05
2022,10,6,67,0.0004945598417408506
2022,10,6,71,0.002520655370396303
2022,10,6,83,0.0
2022,10,6,85,0.003129890453834116
2022,10,6,89,0.0
2022,10,6,97,0.0
2022,10,6,99,0.001085481682496608
2022,10,6,101,0.0
2022,10,6,107,0.0006376970028240868
2022,10,6,113,0.0008032128514056225
2022,10,34,1,0.0
2022,10,34,3,0.0072992700729927005
2022,10,34,11,0.0
2022,10,34,15,0.02666666666666667
2022,10,34,21,0.012195121951219513
2022,10,34,23,0.0
2022,10,34,25,0.0
2022,10,34,29,0.0
2022,10,34,31,0.0
2022,10,34,33,0.0
2022,10,34,37,0.0
2022,10,49,35,0.0
2022,11,4,13,0.000724112961622013
2022,11,6,1,0.0
2022,11,6,19,0.0
2022,11,6,37,0.00403574517151917
2022,11,6,61,0.0
2022,11,6,65,4.2835724994645534e-05
2022,11,6,71,0.0
2022,11,6,83,0.0
2022,11,34,3,0.0
2022,11,34,21,0.0
2022,12,4,13,0.0
2022,12,6,65,0.0
2023,1,4,13,0.0
2023,1,6,1,0.009174311926605505
2023,1,6,65,0.0
2023,2,4,13,0.0
2023,2,6,1,0.0
2023,2,6,65,0.0
2023,2,6,85,0.0
2023,3,4,13,0.0
2023,3,4,19,0.0
2023,3,6,1,0.0
2023,3,6,37,0.0
2023,3,6,61,0.0
2023,3,6,65,0.0
2023,3,6,71,0.0
2023,3,6,85,0.0
2023,3,6,89,0.0
2023,3,22,19,0.0
2023,3,22,105,0.0
2023,4,4,13,0.0
2023,4,4,27,0.0
2023,4,6,1,0.0
2023,4,6,19,0.0
2023,4,6,29,0.0
2023,4,6,37,0.0
2023,4,6,61,0.0
2023,4,6,65,0.0
2023,4,6,71,0.0
2023,4,6,83,0.0
2023,4,6,85,0.0
2023,4,6,89,0.0
2023,4,6,97,0.0
2023,4,6,107,0.0
2023,4,22,19,0.0
2023,4,22,45,0.0
2023,4,22,105,0.0
2023,4,34,15,0.0
2023,5,4,13,0.0018188248370636084
2023,5,4,21,0.0
2023,5,4,27,0.0
2023,5,6,1,0.0
2023,5,6,7,0.0
2023,5,6,13,0.0
2023,5,6,19,0.0
2023,5,6,29,6.223937262712393e-05
2023,5,6,31,0.0
2023,5,6,37,6.284960090503425e-05
2023,5,6,41,0.0
2023,5,6,61,0.0
2023,5,6,65,0.0
2023,5,6,67,0.0
2023,5,6,71,0.0
2023,5,6,83,0.0
2023,5,6,85,0.0
2023,5,6,89,0.0
2023,5,6,97,0.0
2023,5,6,99,0.0
2023,5,6,107,2.3998656075259786e-05
2023,5,6,113,0.0
2023,5,22,19,0.0
2023,5,22,45,0.0
2023,5,22,73,0.00021865092380015305
2023,5,22,105,0.0
2023,5,31,13,0.0
2023,5,31,55,0.0
2023,5,31,79,0.0
2023,5,31,111,0.0
2023,5,34,1,0.0
2023,5,34,9,0.0
2023,5,34,11,0.0
2023,5,34,15,0.0
2023,5,34,17,0.0
2023,5,34,19,0.0
2023,5,34,21,0.0
2023,5,34,23,0.0
2023,5,34,25,0.0
2023,5,34,29,0.0
2023,5,34,31,0.0
2023,5,34,33,0.0
2023,5,34,35,0.0
2023,5,34,37,0.0
2023,5,46,29,0.0
2023,5,46,65,0.0
2023,5,46,83,0.0
2023,5,46,99,0.0
2023,6,4,12,0.011363636363636364
2023,6,4,13,0.005961844197138315
2023,6,4,21,0.0
2023,6,6,1,0.0
2023,6,6,7,0.0
2023,6,6,13,0.0
2023,6,6,19,0.0
2023,6,6,29,0.0001362769146906514
2023,6,6,37,0.0005340929321701976
2023,6,6,41,0.0
2023,6,6,61,0.0
2023,6,6,65,0.0
2023,6,6,67,0.0003839508542906508
2023,6,6,71,0.0
2023,6,6,85,0.0
2023,6,6,89,0.0
2023,6,6,97,0.0
2023,6,6,99,0.0002480568877129155
2023,6,6,101,0.0
2023,6,6,107,0.0002423654871546292
2023,6,6,111,0.0
2023,6,6,113,0.0005104645227156713
2023,6,6,115,0.0
2023,6,22,19,0.0
2023,6,22,45,0.0
2023,6,22,73,0.00035285815102328866
2023,6,22,105,0.0
2023,6,31,89,0.0
2023,6,31,157,0.0
2023,6,31,179,0.0
2023,6,34,1,0.0
2023,6,34,3,0.0
2023,6,34,9,0.0
2023,6,34,15,0.0
2023,6,34,17,0.0
2023,6,34,19,0.0
2023,6,34,21,0.0
2023,6,34,23,0.0
2023,6,34,29,0.0
2023,6,34,31,0.0
2023,6,34,33,0.0
2023,6,34,37,0.0
2023,6,46,29,0.0
2023,6,46,65,0.0
2023,6,46,83,0.0
2023,6,46,99,0.0
2023,6,49,11,0.0
2023,6,49,35,0.0
2023,6,53,25,0.0
