state,statefp,county,countyfp,year,month,trap_type,species,num_sites,num_collection_events,num_trap_nights,num_adult_females_collected,num_collection_events_with_detection
Arizona,04,Maricopa,013,2022,3,CO2,Culex tarsalis,823,1649,1649,506,166
Arizona,04,Maricopa,013,2022,5,BGS,Culex quinquefasciatus,8,24,47,290,17
Arizona,04,Maricopa,013,2022,5,BGS,Culex tarsalis,8,24,47,8,4
Arizona,04,Maricopa,013,2022,5,CO2,Culex quinquefasciatus,654,1891,3042,9904,1052
Arizona,04,Maricopa,013,2022,5,CO2,Culex tarsalis,654,1891,3042,7124,448
Arizona,04,Maricopa,013,2022,6,CO2,Culex quinquefasciatus,658,1988,2984,9445,955
Arizona,04,Maricopa,013,2022,6,CO2,Culex tarsalis,658,1988,2984,4075,325
Arizona,04,Maricopa,013,2022,7,BGS,Culex quinquefasciatus,4,13,13,20,7
Arizona,04,Maricopa,013,2022,7,BGS,Culex tarsalis,4,13,13,7,3
Arizona,04,Maricopa,013,2022,7,CO2,Culex quinquefasciatus,484,955,955,6795,632
Arizona,04,Maricopa,013,2022,7,CO2,Culex tarsalis,484,955,955,3710,211
Arizona,04,Maricopa,013,2022,8,BGS,Culex quinquefasciatus,8,23,23,46,14
Arizona,04,Maricopa,013,2022,8,BGS,Culex tarsalis,8,23,23,7,4
Arizona,04,Maricopa,013,2022,8,CO2,Culex quinquefasciatus,716,1815,1815,18585,1560
Arizona,04,Maricopa,013,2022,8,CO2,Culex tarsalis,716,1815,1815,3710,606
Arizona,04,Maricopa,013,2022,9,BGS,Culex quinquefasciatus,7,22,22,22,8
Arizona,04,Maricopa,013,2022,9,BGS,Culex tarsalis,7,22,22,6,3
Arizona,04,Maricopa,013,2022,9,CO2,Culex quinquefasciatus,708,1829,1829,10865,1349
Arizona,04,Maricopa,013,2022,9,CO2,Culex tarsalis,708,1829,1829,6280,961
Arizona,04,Maricopa,013,2022,10,BGS,Culex quinquefasciatus,8,20,20,24,10
Arizona,04,Maricopa,013,2022,10,BGS,Culex tarsalis,8,20,20,6,5
Arizona,04,Maricopa,013,2022,10,CO2,Culex quinquefasciatus,737,1837,1837,5346,1318
Arizona,04,Maricopa,013,2022,10,CO2,Culex tarsalis,737,1837,1837,4856,1133
Arizona,04,Maricopa,013,2022,11,BGS,Culex quinquefasciatus,7,15,15,11,7
Arizona,04,Maricopa,013,2022,11,CO2,Culex quinquefasciatus,569,1198,1198,2441,796
Arizona,04,Maricopa,013,2022,11,CO2,Culex tarsalis,569,1198,1198,311,200
Arizona,04,Maricopa,013,2022,12,BGS,Culex quinquefasciatus,5,5,5,2,2
Arizona,04,Maricopa,013,2022,12,BGS,Culex tarsalis,5,5,5,1,1
Arizona,04,Maricopa,013,2022,12,CO2,Culex quinquefasciatus,310,411,411,298,157
Arizona,04,Maricopa,013,2022,12,CO2,Culex tarsalis,310,411,411,89,74
Arizona,04,Maricopa,013,2023,1,BGS,Culex quinquefasciatus,1,1,1,1,1
Arizona,04,Maricopa,013,2023,1,CO2,Culex quinquefasciatus,174,213,213,156,105
Arizona,04,Maricopa,013,2023,1,CO2,Culex tarsalis,174,213,213,200,140
Arizona,04,Maricopa,013,2023,2,BGS,Culex tarsalis,1,1,1,1,1
Arizona,04,Maricopa,013,2023,2,CO2,Culex quinquefasciatus,219,290,290,115,85
Arizona,04,Maricopa,013,2023,2,CO2,Culex tarsalis,219,290,290,452,230
Arizona,04,Maricopa,013,2023,3,BGS,Culex quinquefasciatus,3,3,3,4,3
Arizona,04,Maricopa,013,2023,3,CO2,Culex quinquefasciatus,434,837,837,906,451
Arizona,04,Maricopa,013,2023,3,CO2,Culex tarsalis,434,837,837,1729,580
Arizona,04,Maricopa,013,2023,4,BGS,Culex quinquefasciatus,7,16,16,40,11
Arizona,04,Maricopa,013,2023,4,BGS,Culex tarsalis,7,16,16,4,3
Arizona,04,Maricopa,013,2023,4,CO2,Culex quinquefasciatus,568,1207,1207,2377,730
Arizona,04,Maricopa,013,2023,4,CO2,Culex tarsalis,568,1207,1207,22854,837
Arizona,04,Maricopa,013,2023,5,BGS,Culex quinquefasciatus,5,7,7,55,7
Arizona,04,Maricopa,013,2023,5,CO2,Culex quinquefasciatus,436,603,603,1110,431
Arizona,04,Maricopa,013,2023,5,CO2,Culex tarsalis,436,603,603,9565,327
Arizona,04,Pima,019,2005,5,CO2,No Detection,1,1,1,0,0
Arizona,04,Pima,019,2020,5,CO2,Culex quinquefasciatus,38,50,54,6,4
Arizona,04,Pima,019,2020,5,CO2,Culex tarsalis,38,50,54,2,2
Arizona,04,Pima,019,2020,6,CO2,Culex quinquefasciatus,64,70,75,2,2
Arizona,04,Pima,019,2020,6,CO2,Culex tarsalis,64,70,75,1,1
Arizona,04,Pima,019,2020,7,CO2,Culex quinquefasciatus,52,56,56,1,1
Arizona,04,Pima,019,2020,7,CO2,Culex tarsalis,52,56,56,51,6
Arizona,04,Pima,019,2020,8,CO2,Culex quinquefasciatus,52,60,86,5,3
Arizona,04,Pima,019,2020,8,CO2,Culex tarsalis,52,60,86,131,8
Arizona,04,Pima,019,2020,9,CO2,Culex quinquefasciatus,28,32,32,8,3
Arizona,04,Pima,019,2021,4,CO2,Culex tarsalis,1,2,2,8,2
Arizona,04,Pima,019,2021,5,CO2,Culex tarsalis,6,15,15,1,1
Arizona,04,Pima,019,2021,7,BGS,Culex quinquefasciatus,4,13,13,9,2
Arizona,04,Pima,019,2021,8,CO2,Culex tarsalis,17,26,26,4,1
Arizona,04,Pima,019,2021,9,BGS,Culex quinquefasciatus,4,7,7,5,1
Arizona,04,Pima,019,2021,9,BGS,Culex tarsalis,4,7,7,2,1
Arizona,04,Pima,019,2021,9,CO2,Culex quinquefasciatus,28,32,32,8,4
Arizona,04,Pima,019,2021,9,CO2,Culex tarsalis,28,32,32,80,6
Arizona,04,Pima,019,2021,10,BGS,Culex quinquefasciatus,4,10,10,4,1
Arizona,04,Pima,019,2021,10,BGS,Culex tarsalis,4,10,10,5,1
Arizona,04,Pima,019,2021,10,CO2,Culex tarsalis,29,35,35,29,6
Arizona,04,Pima,019,2021,11,CO2,Culex quinquefasciatus,7,7,7,2,2
Arizona,04,Pima,019,2021,12,CO2,Culex tarsalis,11,11,11,1,1
Arizona,04,Pima,019,2022,2,CO2,No Detection,4,4,4,0,0
Arizona,04,Pima,019,2022,5,BGS,Culex tarsalis,3,4,4,2,2
Arizona,04,Pima,019,2022,5,CO2,Culex tarsalis,31,33,33,11,4
Arizona,04,Pima,019,2022,7,CO2,Culex quinquefasciatus,29,29,29,1,1
Arizona,04,Pima,019,2023,5,CO2,No Detection,6,6,6,0,0
Arizona,04,Pinal,021,2020,4,CO2,Culex quinquefasciatus,55,72,72,55,15
Arizona,04,Pinal,021,2020,4,CO2,Culex tarsalis,55,72,72,192,26
Arizona,04,Pinal,021,2020,5,CO2,Culex quinquefasciatus,56,96,96,164,37
Arizona,04,Pinal,021,2020,5,CO2,Culex tarsalis,56,96,96,634,39
Arizona,04,Pinal,021,2020,6,CO2,Culex quinquefasciatus,62,77,77,92,20
Arizona,04,Pinal,021,2020,6,CO2,Culex tarsalis,62,77,77,172,18
Arizona,04,Pinal,021,2020,6,GRAV,No Detection,1,1,1,0,0
Arizona,04,Pinal,021,2020,7,CO2,Culex quinquefasciatus,63,87,87,68,9
Arizona,04,Pinal,021,2020,7,CO2,Culex tarsalis,63,87,87,63,14
Arizona,04,Pinal,021,2020,8,CO2,Culex quinquefasciatus,55,88,88,20,8
Arizona,04,Pinal,021,2020,8,CO2,Culex tarsalis,55,88,88,58,12
Arizona,04,Pinal,021,2020,9,CO2,Culex quinquefasciatus,64,87,87,70,16
Arizona,04,Pinal,021,2020,9,CO2,Culex tarsalis,64,87,87,86,16
Arizona,04,Pinal,021,2020,10,CO2,Culex quinquefasciatus,47,47,47,3,3
Arizona,04,Pinal,021,2020,10,CO2,Culex tarsalis,47,47,47,100,8
Arizona,04,Pinal,021,2021,4,CO2,Culex quinquefasciatus,50,66,66,15,7
Arizona,04,Pinal,021,2021,4,CO2,Culex tarsalis,50,66,66,85,2
Arizona,04,Pinal,021,2021,5,CO2,Culex quinquefasciatus,63,63,63,80,18
Arizona,04,Pinal,021,2021,5,CO2,Culex tarsalis,63,63,63,759,12
Arizona,04,Pinal,021,2021,6,CO2,Culex quinquefasciatus,56,96,96,173,28
Arizona,04,Pinal,021,2021,6,CO2,Culex tarsalis,56,96,96,3124,22
Arizona,04,Pinal,021,2021,7,CO2,Culex quinquefasciatus,55,88,88,203,33
Arizona,04,Pinal,021,2021,7,CO2,Culex tarsalis,55,88,88,163,24
Arizona,04,Pinal,021,2021,8,CO2,Culex quinquefasciatus,51,107,107,601,75
Arizona,04,Pinal,021,2021,8,CO2,Culex tarsalis,51,107,107,589,51
Arizona,04,Pinal,021,2021,9,CO2,Culex quinquefasciatus,46,73,73,432,35
Arizona,04,Pinal,021,2021,9,CO2,Culex tarsalis,46,73,73,1140,37
Arizona,04,Pinal,021,2021,10,CO2,Culex quinquefasciatus,52,72,72,133,37
Arizona,04,Pinal,021,2021,10,CO2,Culex tarsalis,52,72,72,224,19
Arizona,04,Pinal,021,2022,4,CO2,Culex quinquefasciatus,52,85,85,58,21
Arizona,04,Pinal,021,2022,4,CO2,Culex tarsalis,52,85,85,168,10
Arizona,04,Pinal,021,2022,5,CO2,Culex quinquefasciatus,63,79,79,33,11
Arizona,04,Pinal,021,2022,5,CO2,Culex tarsalis,63,79,79,175,6
Arizona,04,Pinal,021,2022,6,CO2,Culex quinquefasciatus,50,111,111,399,27
Arizona,04,Pinal,021,2022,6,CO2,Culex tarsalis,50,111,111,1056,20
Arizona,04,Pinal,021,2022,7,CO2,Culex quinquefasciatus,48,49,49,57,11
Arizona,04,Pinal,021,2022,7,CO2,Culex tarsalis,48,49,49,16,5
Arizona,04,Pinal,021,2022,8,CO2,Culex quinquefasciatus,65,90,90,71,24
Arizona,04,Pinal,021,2022,8,CO2,Culex tarsalis,65,90,90,107,16
Arizona,04,Pinal,021,2022,9,CO2,Culex quinquefasciatus,53,80,80,106,26
Arizona,04,Pinal,021,2022,9,CO2,Culex tarsalis,53,80,80,119,20
Arizona,04,Pinal,021,2022,10,CO2,Culex quinquefasciatus,44,56,56,76,18
Arizona,04,Pinal,021,2022,10,CO2,Culex tarsalis,44,56,56,244,19
Arizona,04,Yuma,027,2020,5,CO2,Culex pipiens/quinquefasciatus,15,16,16,27,2
Arizona,04,Yuma,027,2020,5,CO2,Culex tarsalis,15,16,16,946,14
Arizona,04,Yuma,027,2020,6,CO2,Culex pipiens/quinquefasciatus,22,68,68,72,7
Arizona,04,Yuma,027,2020,6,CO2,Culex tarsalis,22,68,68,6492,64
Arizona,04,Yuma,027,2020,7,CO2,Culex pipiens/quinquefasciatus,21,34,34,67,4
Arizona,04,Yuma,027,2020,7,CO2,Culex tarsalis,21,34,34,969,28
Arizona,04,Yuma,027,2020,8,CO2,Culex tarsalis,27,45,45,549,30
Arizona,04,Yuma,027,2020,9,CO2,Culex tarsalis,15,16,16,286,16
Arizona,04,Yuma,027,2020,10,CO2,Culex pipiens/quinquefasciatus,16,26,26,7,1
Arizona,04,Yuma,027,2020,10,CO2,Culex tarsalis,16,26,26,1262,25
Arizona,04,Yuma,027,2021,4,CO2,Culex tarsalis,1,1,1,3,1
Arizona,04,Yuma,027,2021,5,CO2,Culex tarsalis,6,6,6,41,3
Arizona,04,Yuma,027,2021,6,CO2,Culex pipiens/quinquefasciatus,25,46,46,2,2
Arizona,04,Yuma,027,2021,6,CO2,Culex pipiens/restuans/salinarius,25,46,46,3,1
Arizona,04,Yuma,027,2021,6,CO2,Culex tarsalis,25,46,46,1449,39
Arizona,04,Yuma,027,2021,7,CO2,Culex tarsalis,10,12,12,59,9
Arizona,04,Yuma,027,2021,8,CO2,Culex tarsalis,27,36,36,1233,24
Arizona,04,Yuma,027,2021,9,CO2,Culex tarsalis,11,19,19,464,14
Arizona,04,Yuma,027,2021,10,CO2,Culex tarsalis,20,32,32,900,26
Arizona,04,Yuma,027,2022,5,CO2,Culex pipiens/quinquefasciatus,21,41,41,15,3
Arizona,04,Yuma,027,2022,5,CO2,Culex tarsalis,21,41,41,1065,36
Arizona,04,Yuma,027,2022,6,CO2,Culex pipiens/quinquefasciatus,10,21,21,3,2
Arizona,04,Yuma,027,2022,6,CO2,Culex quinquefasciatus,10,21,21,2,1
Arizona,04,Yuma,027,2022,6,CO2,Culex tarsalis,10,21,21,288,11
Arizona,04,Yuma,027,2022,8,CO2,Culex pipiens/quinquefasciatus,15,17,17,1,1
Arizona,04,Yuma,027,2022,8,CO2,Culex tarsalis,15,17,17,6,4
Arizona,04,Yuma,027,2022,9,CO2,Culex pipiens/quinquefasciatus,17,18,18,4,2
Arizona,04,Yuma,027,2022,9,CO2,Culex tarsalis,17,18,18,17,7
Arizona,04,Yuma,027,2022,10,CO2,Culex pipiens/quinquefasciatus,21,34,34,74,3
Arizona,04,Yuma,027,2022,10,CO2,Culex tarsalis,21,34,34,1758,29
Arizona,04,Yuma,027,2023,4,CO2,Culex pipiens/quinquefasciatus,19,42,42,45,9
Arizona,04,Yuma,027,2023,4,CO2,Culex tarsalis,19,42,42,781,28
Arizona,04,Yuma,027,2023,5,CO2,Culex pipiens/quinquefasciatus,15,21,21,72,3
Arizona,04,Yuma,027,2023,5,CO2,Culex tarsalis,15,21,21,2453,18
California,06,Alameda,001,2003,1,NJLT,Culex pipiens,12,55,374,5,5
California,06,Alameda,001,2003,1,NJLT,Culex tarsalis,12,55,374,70,24
California,06,Alameda,001,2006,4,CO2,Culex pipiens,8,11,11,58,5
California,06,Alameda,001,2006,4,CO2,Culex tarsalis,8,11,11,8,4
California,06,Alameda,001,2006,5,CO2,Culex pipiens,8,14,14,50,6
California,06,Alameda,001,2006,5,CO2,Culex tarsalis,8,14,14,2,2
California,06,Alameda,001,2006,6,CO2,Culex pipiens,9,11,11,64,9
California,06,Alameda,001,2006,6,CO2,Culex tarsalis,9,11,11,53,8
California,06,Alameda,001,2006,7,CO2,Culex pipiens,7,7,7,40,6
California,06,Alameda,001,2006,7,CO2,Culex tarsalis,7,7,7,55,7
California,06,Alameda,001,2006,8,CO2,Culex pipiens,7,17,17,24,14
California,06,Alameda,001,2006,8,CO2,Culex tarsalis,7,17,17,5,4
California,06,Alameda,001,2006,9,CO2,Culex pipiens,9,16,16,88,14
California,06,Alameda,001,2006,9,CO2,Culex tarsalis,9,16,16,39,15
California,06,Alameda,001,2006,10,CO2,Culex pipiens,9,15,15,50,12
California,06,Alameda,001,2006,10,CO2,Culex stigmatosoma,9,15,15,1,1
California,06,Alameda,001,2006,10,CO2,Culex tarsalis,9,15,15,5,5
California,06,Alameda,001,2006,11,CO2,Culex pipiens,7,11,11,23,9
California,06,Alameda,001,2007,4,CO2,Culex pipiens,6,7,7,29,5
California,06,Alameda,001,2007,5,CO2,Culex pipiens,6,6,6,18,4
California,06,Alameda,001,2007,6,CO2,Culex pipiens,5,5,5,20,4
California,06,Alameda,001,2007,7,CO2,Culex pipiens,7,8,8,12,7
California,06,Alameda,001,2007,7,CO2,Culex tarsalis,7,8,8,1,1
California,06,Alameda,001,2007,8,CO2,Culex pipiens,32,137,137,3551,85
California,06,Alameda,001,2007,8,CO2,Culex tarsalis,32,137,137,405,19
California,06,Alameda,001,2007,8,NJLT,Culex pipiens,5,5,5,593,5
California,06,Alameda,001,2007,8,NJLT,Culex tarsalis,5,5,5,10,1
California,06,Alameda,001,2007,9,CO2,Culex pipiens,35,60,60,1994,46
California,06,Alameda,001,2007,9,CO2,Culex tarsalis,35,60,60,579,32
California,06,Alameda,001,2007,10,CO2,Culex pipiens,17,20,20,355,16
California,06,Alameda,001,2007,10,CO2,Culex tarsalis,17,20,20,24,8
California,06,Alameda,001,2008,4,CO2,Culex pipiens,3,3,3,1,1
California,06,Alameda,001,2008,4,NJLT,Culex pipiens,17,48,336,10,8
California,06,Alameda,001,2008,4,NJLT,Culex tarsalis,17,48,336,180,23
California,06,Alameda,001,2008,5,CO2,Culex pipiens,3,3,3,3,1
California,06,Alameda,001,2008,5,CO2,Culex tarsalis,3,3,3,1,1
California,06,Alameda,001,2008,5,NJLT,Culex pipiens,17,65,455,34,19
California,06,Alameda,001,2008,5,NJLT,Culex stigmatosoma,17,65,455,7,1
California,06,Alameda,001,2008,5,NJLT,Culex tarsalis,17,65,455,167,33
California,06,Alameda,001,2008,6,CO2,Culex pipiens,9,9,9,9,4
California,06,Alameda,001,2008,6,CO2,Culex tarsalis,9,9,9,65,8
California,06,Alameda,001,2008,6,NJLT,Culex pipiens,17,65,455,95,22
California,06,Alameda,001,2008,6,NJLT,Culex stigmatosoma,17,65,455,8,2
California,06,Alameda,001,2008,6,NJLT,Culex tarsalis,17,65,455,172,39
California,06,Alameda,001,2008,7,CO2,Culex pipiens,32,40,40,579,17
California,06,Alameda,001,2008,7,CO2,Culex stigmatosoma,32,40,40,39,2
California,06,Alameda,001,2008,7,CO2,Culex tarsalis,32,40,40,1215,31
California,06,Alameda,001,2008,7,NJLT,Culex pipiens,17,81,567,165,35
California,06,Alameda,001,2008,7,NJLT,Culex stigmatosoma,17,81,567,10,2
California,06,Alameda,001,2008,7,NJLT,Culex tarsalis,17,81,567,270,58
California,06,Alameda,001,2008,8,CO2,Culex pipiens,29,41,41,1449,24
California,06,Alameda,001,2008,8,CO2,Culex tarsalis,29,41,41,741,25
California,06,Alameda,001,2008,8,NJLT,Culex pipiens,16,61,427,123,26
California,06,Alameda,001,2008,8,NJLT,Culex tarsalis,16,61,427,137,40
California,06,Alameda,001,2008,9,CO2,Culex pipiens,23,27,27,603,16
California,06,Alameda,001,2008,9,CO2,Culex stigmatosoma,23,27,27,56,2
California,06,Alameda,001,2008,9,CO2,Culex tarsalis,23,27,27,530,20
California,06,Alameda,001,2008,9,NJLT,Culex pipiens,16,64,448,181,30
California,06,Alameda,001,2008,9,NJLT,Culex tarsalis,16,64,448,200,44
California,06,Alameda,001,2008,10,CO2,Culex pipiens,11,11,11,79,5
California,06,Alameda,001,2008,10,CO2,Culex tarsalis,11,11,11,24,3
California,06,Alameda,001,2008,10,NJLT,Culex pipiens,16,79,463,147,26
California,06,Alameda,001,2008,10,NJLT,Culex tarsalis,16,79,463,171,55
California,06,Alameda,001,2009,4,CO2,Culex tarsalis,9,10,10,1,1
California,06,Alameda,001,2009,4,NJLT,Culex pipiens,16,61,427,35,11
California,06,Alameda,001,2009,4,NJLT,Culex stigmatosoma,16,61,427,11,2
California,06,Alameda,001,2009,4,NJLT,Culex tarsalis,16,61,427,315,31
California,06,Alameda,001,2009,5,CO2,Culex pipiens,7,7,7,7,3
California,06,Alameda,001,2009,5,CO2,Culex tarsalis,7,7,7,500,3
California,06,Alameda,001,2009,5,NJLT,Culex pipiens,17,64,448,65,23
California,06,Alameda,001,2009,5,NJLT,Culex tarsalis,17,64,448,471,33
California,06,Alameda,001,2009,6,CO2,Culex pipiens,8,8,8,94,6
California,06,Alameda,001,2009,6,CO2,Culex stigmatosoma,8,8,8,1,1
California,06,Alameda,001,2009,6,CO2,Culex tarsalis,8,8,8,27,4
California,06,Alameda,001,2009,6,NJLT,Culex pipiens,17,65,455,97,29
California,06,Alameda,001,2009,6,NJLT,Culex tarsalis,17,65,455,243,39
California,06,Alameda,001,2009,7,CO2,Culex pipiens,21,28,28,250,15
California,06,Alameda,001,2009,7,CO2,Culex stigmatosoma,21,28,28,43,2
California,06,Alameda,001,2009,7,CO2,Culex tarsalis,21,28,28,287,16
California,06,Alameda,001,2009,7,NJLT,Culex pipiens,17,82,574,121,41
California,06,Alameda,001,2009,7,NJLT,Culex tarsalis,17,82,574,280,59
California,06,Alameda,001,2009,8,CO2,Culex pipiens,22,29,29,262,17
California,06,Alameda,001,2009,8,CO2,Culex tarsalis,22,29,29,302,17
California,06,Alameda,001,2009,8,NJLT,Culex pipiens,17,67,469,104,27
California,06,Alameda,001,2009,8,NJLT,Culex tarsalis,17,67,469,121,37
California,06,Alameda,001,2009,9,CO2,Culex pipiens,8,12,12,75,4
California,06,Alameda,001,2009,9,CO2,Culex tarsalis,8,12,12,365,10
California,06,Alameda,001,2009,9,NJLT,Culex pipiens,16,80,560,91,29
California,06,Alameda,001,2009,9,NJLT,Culex tarsalis,16,80,560,135,46
California,06,Alameda,001,2009,10,CO2,Culex pipiens,2,2,2,11,2
California,06,Alameda,001,2009,10,NJLT,Culex pipiens,16,61,427,57,19
California,06,Alameda,001,2009,10,NJLT,Culex tarsalis,16,61,427,47,25
California,06,Alameda,001,2010,4,NJLT,Culex pipiens,15,59,413,10,9
California,06,Alameda,001,2010,4,NJLT,Culex tarsalis,15,59,413,792,27
California,06,Alameda,001,2010,5,NJLT,Culex pipiens,15,60,420,45,24
California,06,Alameda,001,2010,5,NJLT,Culex tarsalis,15,60,420,622,27
California,06,Alameda,001,2010,6,CO2,Culex pipiens,9,9,9,12,5
California,06,Alameda,001,2010,6,CO2,Culex tarsalis,9,9,9,24,5
California,06,Alameda,001,2010,6,NJLT,Culex pipiens,15,75,525,96,25
California,06,Alameda,001,2010,6,NJLT,Culex tarsalis,15,75,525,734,40
California,06,Alameda,001,2010,7,CO2,Culex pipiens,27,28,28,281,15
California,06,Alameda,001,2010,7,CO2,Culex tarsalis,27,28,28,164,13
California,06,Alameda,001,2010,7,NJLT,Culex pipiens,16,60,420,69,14
California,06,Alameda,001,2010,7,NJLT,Culex tarsalis,16,60,420,233,34
California,06,Alameda,001,2010,8,CO2,Culex pipiens,27,40,100,676,27
California,06,Alameda,001,2010,8,CO2,Culex tarsalis,27,40,100,396,17
California,06,Alameda,001,2010,8,NJLT,Culex pipiens,16,59,413,62,21
California,06,Alameda,001,2010,8,NJLT,Culex tarsalis,16,59,413,117,31
California,06,Alameda,001,2010,9,CO2,Culex pipiens,4,4,4,21,4
California,06,Alameda,001,2010,9,NJLT,Culex pipiens,16,44,308,53,18
California,06,Alameda,001,2010,9,NJLT,Culex tarsalis,16,44,308,84,23
California,06,Alameda,001,2010,10,CO2,Culex pipiens,8,8,8,18,6
California,06,Alameda,001,2010,10,CO2,Culex tarsalis,8,8,8,1,1
California,06,Alameda,001,2010,10,NJLT,Culex pipiens,15,58,406,52,19
California,06,Alameda,001,2010,10,NJLT,Culex tarsalis,15,58,406,59,25
California,06,Alameda,001,2010,11,CO2,Culex pipiens,5,5,5,1,1
California,06,Alameda,001,2011,4,NJLT,Culex pipiens,14,54,378,15,8
California,06,Alameda,001,2011,4,NJLT,Culex tarsalis,14,54,378,244,31
California,06,Alameda,001,2011,5,CO2,Culex pipiens,2,2,2,3,1
California,06,Alameda,001,2011,5,CO2,Culex tarsalis,2,2,2,1,1
California,06,Alameda,001,2011,5,NJLT,Culex pipiens,14,52,364,44,13
California,06,Alameda,001,2011,5,NJLT,Culex tarsalis,14,52,364,228,27
California,06,Alameda,001,2011,6,CO2,Culex pipiens,8,8,8,17,3
California,06,Alameda,001,2011,6,CO2,Culex tarsalis,8,8,8,5,3
California,06,Alameda,001,2011,6,NJLT,Culex pipiens,14,67,469,44,17
California,06,Alameda,001,2011,6,NJLT,Culex tarsalis,14,67,469,369,36
California,06,Alameda,001,2011,7,CO2,Culex pipiens,21,21,21,86,9
California,06,Alameda,001,2011,7,CO2,Culex tarsalis,21,21,21,1175,20
California,06,Alameda,001,2011,7,NJLT,Culex pipiens,14,54,378,46,22
California,06,Alameda,001,2011,7,NJLT,Culex tarsalis,14,54,378,917,43
California,06,Alameda,001,2011,8,CO2,Culex pipiens,25,25,25,129,12
California,06,Alameda,001,2011,8,CO2,Culex tarsalis,25,25,25,2015,18
California,06,Alameda,001,2011,8,NJLT,Culex pipiens,14,70,490,48,20
California,06,Alameda,001,2011,8,NJLT,Culex tarsalis,14,70,490,630,52
California,06,Alameda,001,2011,9,CO2,Culex pipiens,12,12,12,177,7
California,06,Alameda,001,2011,9,CO2,Culex tarsalis,12,12,12,182,10
California,06,Alameda,001,2011,9,NJLT,Culex pipiens,14,52,364,46,21
California,06,Alameda,001,2011,9,NJLT,Culex tarsalis,14,52,364,239,36
California,06,Alameda,001,2011,10,CO2,Culex pipiens,7,7,7,97,3
California,06,Alameda,001,2011,10,CO2,Culex tarsalis,7,7,7,138,3
California,06,Alameda,001,2011,10,NJLT,Culex pipiens,13,53,293,36,14
California,06,Alameda,001,2011,10,NJLT,Culex tarsalis,13,53,293,121,32
California,06,Alameda,001,2011,11,NJLT,Culex pipiens,14,66,462,17,6
California,06,Alameda,001,2011,11,NJLT,Culex tarsalis,14,66,462,71,34
California,06,Alameda,001,2011,12,NJLT,Culex pipiens,12,12,84,2,2
California,06,Alameda,001,2011,12,NJLT,Culex tarsalis,12,12,84,22,7
California,06,Alameda,001,2012,3,NJLT,Culex pipiens,12,12,84,1,1
California,06,Alameda,001,2012,3,NJLT,Culex tarsalis,12,12,84,6,3
California,06,Alameda,001,2012,4,NJLT,Culex pipiens,13,51,357,11,7
California,06,Alameda,001,2012,4,NJLT,Culex tarsalis,13,51,357,20,14
California,06,Alameda,001,2012,5,NJLT,Culex pipiens,13,61,427,14,12
California,06,Alameda,001,2012,5,NJLT,Culex tarsalis,13,61,427,196,29
California,06,Alameda,001,2012,6,CO2,Culex pipiens,8,11,11,4,2
California,06,Alameda,001,2012,6,CO2,Culex tarsalis,8,11,11,12,6
California,06,Alameda,001,2012,6,NJLT,Culex pipiens,13,47,329,24,15
California,06,Alameda,001,2012,6,NJLT,Culex tarsalis,13,47,329,194,32
California,06,Alameda,001,2012,7,CO2,Culex pipiens,18,18,18,178,13
California,06,Alameda,001,2012,7,CO2,Culex tarsalis,18,18,18,120,9
California,06,Alameda,001,2012,7,NJLT,Culex pipiens,13,49,343,53,21
California,06,Alameda,001,2012,7,NJLT,Culex tarsalis,13,49,343,97,28
California,06,Alameda,001,2012,8,CO2,Culex pipiens,17,28,28,289,17
California,06,Alameda,001,2012,8,CO2,Culex tarsalis,17,28,28,388,14
California,06,Alameda,001,2012,8,NJLT,Culex pipiens,13,65,455,103,32
California,06,Alameda,001,2012,8,NJLT,Culex tarsalis,13,65,455,192,32
California,06,Alameda,001,2012,9,CO2,Culex pipiens,6,7,7,136,6
California,06,Alameda,001,2012,9,CO2,Culex tarsalis,6,7,7,76,6
California,06,Alameda,001,2012,9,NJLT,Culex pipiens,13,49,343,38,16
California,06,Alameda,001,2012,9,NJLT,Culex tarsalis,13,49,343,219,20
California,06,Alameda,001,2012,10,CO2,Culex pipiens,4,4,4,20,3
California,06,Alameda,001,2012,10,CO2,Culex tarsalis,4,4,4,8,3
California,06,Alameda,001,2012,10,NJLT,Culex pipiens,13,63,441,41,21
California,06,Alameda,001,2012,10,NJLT,Culex tarsalis,13,63,441,162,22
California,06,Alameda,001,2012,11,NJLT,Culex pipiens,13,13,91,6,5
California,06,Alameda,001,2012,11,NJLT,Culex tarsalis,13,13,91,16,7
California,06,Alameda,001,2013,3,NJLT,Culex tarsalis,13,13,91,16,3
California,06,Alameda,001,2013,4,CO2,Culex pipiens,9,9,9,6,4
California,06,Alameda,001,2013,4,CO2,Culex tarsalis,9,9,9,7,6
California,06,Alameda,001,2013,4,NJLT,Culex pipiens,13,47,329,9,7
California,06,Alameda,001,2013,4,NJLT,Culex tarsalis,13,47,329,325,21
California,06,Alameda,001,2013,5,CO2,Culex pipiens,7,7,7,1,1
California,06,Alameda,001,2013,5,CO2,Culex tarsalis,7,7,7,9,5
California,06,Alameda,001,2013,5,NJLT,Culex pipiens,13,62,434,26,15
California,06,Alameda,001,2013,5,NJLT,Culex tarsalis,13,62,434,326,32
California,06,Alameda,001,2013,6,CO2,Culex pipiens,9,9,9,2,2
California,06,Alameda,001,2013,6,CO2,Culex tarsalis,9,9,9,33,6
